user_id,signup_date,age,region,acquisition_channel,kyc_status
U003556,2023-12-08 09:16:15,62,West,Referral,Verified
U003557,2023-02-19 19:18:12,54,West,Referral,Verified
U003558,2023-05-04 21:23:28,46,East,Organic,Verified
U003559,2023-11-04 02:48:40,70,South,Organic,Verified
U003560,2024-08-04 11:56:12,30,North,Organic,Verified
U003561,2024-07-24 10:26:05,37,South,Affiliate,Verified
U003562,2023-07-10 07:31:48,55,Central,Organic,Verified
U003563,2023-11-05 00:10:36,19,South,Organic,Verified
U003564,2023-04-23 01:52:21,44,West,Paid Search,Verified
U003565,2024-07-05 07:52:39,63,East,Paid Search,Verified
U003566,2023-06-29 20:05:28,27,South,Affiliate,Verified
U003567,2024-08-06 15:42:05,60,Central,Paid Search,Verified
U003568,2024-09-06 17:04:08,39,North,Organic,Verified
U003569,2024-05-18 00:46:16,63,East,Referral,Verified
U003570,2023-08-30 01:07:36,51,East,Referral,Verified
U003571,2024-11-26 14:58:05,26,North,Social,Verified
U003572,2024-05-15 19:35:37,56,North,Referral,Rejected
U003573,2024-04-16 11:06:30,20,West,Paid Search,Verified
U003574,2024-09-17 04:17:48,30,North,Organic,Verified
U003575,2024-10-05 11:20:25,65,West,Social,Verified
U003576,2023-02-26 18:05:11,64,East,Referral,Verified
U003577,2024-10-05 12:42:44,20,North,Organic,Verified
U003578,2024-07-12 11:13:39,38,South,Paid Search,Verified
U003579,2023-05-31 18:15:51,22,North,Paid Search,Verified
U003580,2023-08-13 14:17:56,32,West,Organic,Verified
U003581,2024-07-03 10:41:38,69,East,Referral,Verified
U003582,2023-06-08 03:13:25,28,North,Referral,Verified
U003583,2023-11-27 06:18:36,51,East,Organic,Verified
U003584,2024-05-17 21:33:12,60,East,Social,Pending
U003585,2024-04-19 20:34:37,64,East,Social,Verified
U003586,2024-10-26 03:38:12,36,North,Organic,Verified
U003587,2023-03-23 10:07:39,54,North,Paid Search,Rejected
U003588,2023-08-04 08:44:11,43,South,Social,Rejected
U003589,2024-12-19 23:05:08,23,West,Paid Search,Verified
U003590,2024-02-20 05:58:05,29,West,Social,Verified
U003591,2023-07-01 13:20:47,57,South,Organic,Verified
U003592,2023-07-31 13:53:37,54,North,Referral,Verified
U003593,2023-09-05 15:00:14,45,West,Referral,Rejected
U003594,2024-02-09 15:05:00,59,North,Paid Search,Verified
U003595,2023-07-27 17:10:48,54,East,Referral,Verified
U003596,2024-03-29 23:01:21,35,South,Organic,Pending
U003597,2023-11-22 01:05:03,33,North,Organic,Verified
U003598,2024-03-21 13:04:33,68,East,Organic,Rejected
U003599,2023-04-24 05:43:21,69,North,Organic,Verified
U003600,2024-03-31 04:31:56,19,East,Organic,Verified
U003601,2024-11-06 01:28:24,59,North,Paid Search,Rejected
U003602,2023-04-09 14:35:52,25,South,Organic,Verified
U003603,2023-08-28 00:48:19,63,East,Organic,Verified
U003604,2024-05-21 06:49:44,49,North,Organic,Verified
U003605,2024-03-26 16:55:33,54,East,Affiliate,Verified
U003606,2024-05-07 13:37:34,55,West,Organic,Verified
U003607,2024-02-13 11:34:15,50,Central,Referral,Verified
U003608,2024-05-13 06:56:38,31,North,Organic,Rejected
U003609,2024-03-20 20:28:00,60,North,Organic,Verified
U003610,2023-02-24 01:42:57,47,South,Paid Search,Verified
U003611,2024-07-02 10:29:13,46,Central,Paid Search,Verified
U003612,2023-11-23 04:36:59,34,South,Paid Search,Rejected
U003613,2023-02-07 13:25:04,18,South,Referral,Verified
U003614,2023-10-26 14:17:43,47,West,Organic,Rejected
U003615,2023-11-14 16:20:53,36,North,Organic,Pending
U003616,2023-03-05 07:11:06,52,East,Affiliate,Verified
U003617,2024-12-28 03:28:00,37,South,Organic,Verified
U003618,2023-06-12 07:53:09,69,East,Affiliate,Verified
U003619,2023-08-30 09:07:29,54,West,Referral,Verified
U003620,2023-11-18 21:39:55,42,South,Organic,Verified
U003621,2024-08-30 17:30:25,55,East,Organic,Verified
U003622,2024-06-26 07:43:06,52,East,Paid Search,Verified
U003623,2024-07-16 19:16:22,50,North,Referral,Pending
U003624,2023-06-23 01:19:39,48,Central,Social,Verified
U003625,2024-09-09 04:00:51,67,West,Organic,Verified
U003626,2024-08-28 17:13:06,34,Central,Social,Verified
U003627,2023-12-05 14:48:37,40,West,Organic,Verified
U003628,2024-02-03 10:23:09,31,South,Organic,Verified
U003629,2023-01-28 02:41:35,48,South,Paid Search,Verified
U003630,2024-07-09 02:35:16,70,South,Social,Verified
U003631,2024-12-02 11:21:48,50,North,Paid Search,Verified
U003632,2023-12-11 23:10:50,110,South,Affiliate,Verified
U003633,2024-01-30 13:35:03,66,South,Paid Search,Verified
U003634,2023-12-31 09:52:58,59,North,Affiliate,Verified
U003635,2023-03-02 07:56:15,41,West,Affiliate,Verified
U003636,2024-03-28 09:29:01,25,North,Referral,Rejected
U003637,2024-06-10 15:43:42,39,East,Referral,Verified
U003638,2024-11-08 10:02:42,60,West,Paid Search,Pending
U003639,2024-11-09 17:50:58,48,East,Social,Verified
U003640,2023-12-26 00:33:23,27,North,Paid Search,Rejected
U003641,2024-12-01 01:23:38,26,East,Organic,Verified
U003642,2024-01-21 22:04:48,69,West,Social,Verified
U003643,2024-04-13 16:36:56,41,West,Referral,Verified
U003644,2024-03-15 10:59:12,54,South,Paid Search,Verified
U003645,2024-12-30 00:54:34,37,North,Referral,Verified
U003646,2024-06-22 09:15:54,22,East,Paid Search,Verified
U003647,2023-03-29 14:28:55,39,North,Paid Search,Verified
U003648,2023-02-22 10:49:04,54,West,Organic,Verified
U003649,2023-10-27 05:06:39,35,West,Affiliate,Pending
U003650,2024-01-12 10:50:38,49,West,Referral,Verified
U003651,2024-05-03 02:17:05,41,Central,Affiliate,Rejected
U003652,2023-12-18 13:29:04,35,East,Organic,Verified
U003653,2024-01-11 16:30:24,31,Central,Social,Verified
U003654,2024-11-03 19:55:15,31,East,Paid Search,Verified
U003655,2023-09-02 11:04:28,31,North,Paid Search,Verified
U003656,2023-12-27 06:14:07,56,West,Social,Verified
U003657,2024-02-11 21:23:21,35,West,Referral,Verified
U003658,2023-12-08 20:58:32,57,Central,Social,Verified
U003659,2024-12-07 17:28:00,34,South,Referral,Verified
U003660,2024-12-03 09:44:37,35,South,Organic,Verified
U003661,2024-01-10 13:52:47,66,West,Paid Search,Verified
U003662,2023-11-25 22:05:58,64,North,Affiliate,Pending
U003663,2024-03-05 22:44:05,39,East,Paid Search,Verified
U003664,2023-05-13 01:05:42,32,East,Referral,Verified
U003665,2023-11-07 23:11:10,55,North,Organic,Pending
U003666,2023-06-08 08:22:13,21,,Paid Search,Verified
U003667,2023-04-16 03:45:36,42,West,Affiliate,Verified
U003668,2023-03-11 11:41:08,49,North,Social,Pending
U003669,2024-03-04 13:25:18,53,West,Organic,Verified
U003670,2023-01-01 09:57:13,23,West,paid search ,Pending
U003671,2024-04-16 16:56:48,18,East,Organic,Pending
U003672,2023-11-12 07:41:16,32,South,Organic,Verified
U003673,2023-09-25 12:46:37,24,North,Affiliate,Verified
U003674,2024-07-15 13:07:48,44,West,Paid Search,Verified
U003675,2024-01-29 06:53:47,66,North,Organic,Rejected
U003676,2024-06-19 10:19:55,33,South,Referral,Verified
U003677,2024-06-01 21:59:29,42,Central,Affiliate,Verified
U003678,2023-01-24 11:15:07,29,South,Paid Search,Verified
U003679,2023-06-07 07:25:31,20,South,Social,Verified
U003680,2024-02-21 02:06:01,55,Central,Paid Search,Verified
U003681,2024-12-13 03:34:01,31,,Organic,Rejected
U003682,2023-04-23 15:02:25,46,North,Social,Verified
U003683,2023-03-19 01:22:41,54,South,Organic,Verified
U003684,2024-11-17 23:39:23,62,West,Social,Rejected
U003685,2024-12-06 18:22:13,27,Central,Referral,Verified
U003686,2023-05-03 04:14:05,48,West,Social,Verified
U003687,2023-10-21 05:55:19,66,Central,Organic,Verified
U003688,2024-04-02 10:43:08,43,North,Paid Search,Pending
U003689,2023-05-23 12:23:32,20,East,Affiliate,Rejected
U003690,2023-08-27 03:41:45,31,North,Affiliate,Verified
U003691,2023-10-16 13:27:28,60,Central,Affiliate,Verified
U003692,2024-04-13 08:09:15,59,Central,Organic,Verified
U003693,2023-08-13 21:17:11,34,South,Referral,Verified
U003694,2023-10-28 22:46:14,28,West,Paid Search,Verified
U003695,2023-07-31 09:29:45,33,East,Organic,Verified
U003696,2024-07-08 12:56:46,30,North,Paid Search,Verified
U003697,2023-04-22 17:10:18,57,East,Referral,Verified
U003698,2023-06-18 09:29:53,62,Central,Paid Search,Verified
U003699,2023-07-02 11:49:01,20,South,Organic,Verified
U003700,2024-10-23 05:28:23,57,North,Affiliate,unknown
U003701,2024-11-20 11:13:29,57,Central,Social,Verified
U003702,2024-01-01 03:40:22,50,South,Paid Search,Verified
U003703,2023-04-25 04:08:01,64,South,Affiliate,Verified
U003704,2024-07-05 22:45:07,20,West,Affiliate,Pending
U003705,2023-12-26 05:25:45,55,East,Organic,Verified
U003706,2024-09-12 07:16:22,24,South,Referral,Rejected
U003707,2023-09-20 19:06:14,65,North,Social,Verified
U003708,2024-12-30 03:28:38,44,West,Referral,Verified
U003709,2024-08-12 02:41:56,140,East,Organic,Verified
U003710,2023-06-13 11:31:41,57,West,Referral,Verified
U003711,2024-06-13 15:33:43,57,Central,Referral,Verified
U003712,2023-07-29 10:21:18,42,North,Referral,Verified
U003713,2023-09-13 08:21:20,34,West,Organic,Verified
U003714,2023-07-02 19:35:15,18,West,Organic,Verified
U003715,2024-05-13 00:29:18,110,Central,Affiliate,Verified
U003716,2023-07-11 21:30:20,27,North,Paid Search,Verified
U003717,2024-04-11 07:45:39,62,South,Social,Verified
U003718,2024-03-01 04:25:54,49,West,Paid Search,Verified
U003719,2024-07-02 01:59:51,54,Central,Affiliate,Pending
U003720,2024-12-26 06:30:52,54,Central,Organic,Verified
U003721,2023-01-07 10:31:54,63,South,Affiliate,Pending
U003722,2024-12-23 21:40:19,19,East,Affiliate,Verified
U003723,2023-03-21 19:52:22,70,North,Paid Search,Verified
U003724,2024-01-20 13:04:01,20,West,Organic,Rejected
U003725,2023-09-06 20:23:21,70,West,Social,Verified
U003726,2024-04-11 11:45:24,31,West,Referral,Verified
U003727,2024-06-10 20:49:34,62,South,Referral,Pending
U003728,2024-09-19 18:41:02,22,Central,Paid Search,Verified
U003729,2023-10-21 10:40:57,42,North,Social,Verified
U003730,2024-11-12 00:59:39,46,East,Referral,Verified
U003731,2023-08-24 09:03:59,68,East,Paid Search,Pending
U003732,2023-05-29 19:38:17,24,East,Paid Search,Verified
U003733,2023-10-04 18:23:39,19,West,Organic,Verified
U003734,2024-01-21 20:03:03,-5,East,Affiliate,Verified
U003735,2024-05-02 18:09:35,20,North,Affiliate,Verified
U003736,2024-08-30 23:18:18,59,North,Paid Search,Verified
U003737,2023-06-14 03:29:48,20,East,Organic,Verified
U003738,2023-08-10 08:06:01,69,West,Organic,Pending
U003739,2024-11-16 05:39:37,46,East,Organic,Rejected
U003740,2023-11-18 01:27:15,68,South,Social,Rejected
U003741,2023-06-26 08:19:17,24,North,Referral,Rejected
U003742,2024-12-20 12:04:54,32,West,Paid Search,Verified
U003743,2023-11-24 17:58:40,42,East,Organic,Verified
U003744,2024-12-20 02:01:05,19,East,Organic,Verified
U003745,2024-11-02 02:24:51,23,East,Referral,Verified
U003746,2024-10-23 10:59:28,35,South,Organic,Rejected
U003747,2024-02-29 17:48:39,57,South,Paid Search,Verified
U003748,2024-08-05 20:48:53,55,North,Social,Verified
U003749,2024-12-02 04:55:44,22,West,Referral,Verified
U003750,2023-07-16 11:09:58,21,South,Affiliate,Verified
U003751,2023-01-28 13:20:47,52,South,Organic,Pending
U003752,2023-08-23 05:17:35,37,Central,Organic,Verified
U003753,2024-04-09 22:27:36,59,South,Social,Verified
U003754,2024-02-04 12:23:43,33,East,Affiliate,Rejected
U003755,2023-02-28 19:50:35,37,South,Referral,Verified
U003756,2024-02-14 08:49:10,29,South,Referral,Verified
U003757,2023-05-08 07:27:47,32,North,Organic,Verified
U003758,2024-01-05 00:24:33,55,West,Referral,Verified
U003759,2024-02-25 06:16:19,42,East,Organic,Verified
U003760,2024-04-09 18:27:47,52,West,Organic,Verified
U003761,2023-10-29 03:57:37,22,Central,Paid Search,Verified
U003762,2023-10-26 01:49:09,46,North,Organic,Verified
U003763,2024-05-10 08:36:13,42,West,Organic,Pending
U003764,2024-06-30 21:31:52,66,North,Organic,Verified
U003765,2024-08-12 15:37:05,40,South,Paid Search,Rejected
U003766,2023-09-01 11:47:40,23,West,Affiliate,Verified
U003767,2023-11-06 13:48:58,54,North,Social,Pending
U003768,2023-08-30 09:27:39,25,Central,Organic,Pending
U003769,2024-01-21 02:34:09,66,East,Organic,Verified
U003770,2023-04-03 20:59:55,38,South,Affiliate,Verified
U003771,2023-11-10 23:12:05,59,North,Organic,Verified
U003772,2023-05-18 18:14:16,52,East,Referral,Verified
U003773,2024-01-24 15:46:23,42,East,Organic,Pending
U003774,2024-09-12 21:07:32,0,North,Referral,Verified
U003775,2024-12-20 08:07:47,27,East,Organic,Pending
U003776,2023-11-22 18:51:59,21,North,Referral,Verified
U003777,2023-02-11 02:54:03,58,Central,Paid Search,Verified
U003778,2023-06-16 08:14:37,68,South,Organic,Verified
U003779,2023-03-18 12:25:32,63,East,Paid Search,Verified
U003780,2024-07-08 07:39:21,34,West,Paid Search,Verified
U003781,2024-12-19 19:28:01,36,West,Social,Verified
U003782,2024-02-09 09:44:57,37,Central,Paid Search,Pending
U003783,2023-05-10 02:22:54,55,Central,Organic,Verified
U003784,2023-01-16 10:39:11,51,North,Paid Search,Verified
U003785,2024-12-13 13:07:02,60,South,Organic,Pending
U003786,2023-08-19 22:39:09,68,West,Affiliate,Pending
U003787,2023-03-23 18:25:45,38,North,Affiliate,Verified
U003788,2023-07-06 08:03:55,53,West,Organic,Verified
U003789,2024-04-23 18:53:33,44,North,Referral,Pending
U003790,2024-10-13 00:02:37,68,Central,Referral,Verified
U003791,2023-07-20 18:32:37,36,West,Organic,Verified
U003792,2024-05-16 16:27:43,27,East,Referral,Pending
U003793,2023-02-17 09:52:03,38,South,Paid Search,Verified
U003794,2023-01-08 09:00:16,50,Central,Paid Search,Verified
U003795,2023-02-10 02:27:39,68,West,Paid Search,Verified
U003796,2024-11-04 21:12:36,61,West,Paid Search,Verified
U003797,2024-02-29 15:51:44,18,West,Referral,Verified
U003798,2024-08-10 18:34:27,44,North,Paid Search,Verified
U003799,2023-01-16 20:35:41,26,North,Referral,Pending
U003800,2023-01-17 05:31:36,37,North,Paid Search,Rejected
U003801,2024-09-11 14:50:16,68,West,Referral,Verified
U003802,2023-03-16 21:44:24,70,East,Organic,Verified
U003803,2023-04-24 10:33:27,26,South,Paid Search,Pending
U003804,2024-01-14 19:55:03,25,Central,Paid Search,Verified
U003805,2024-03-18 19:02:31,54,North,Organic,Verified
U003806,2023-06-17 02:03:59,39,West,Organic,Verified
U003807,2023-11-21 14:56:03,40,East,Paid Search,Verified
U003808,2024-05-07 15:44:43,64,South,Organic,Verified
U003809,2023-11-20 06:45:31,66,North,Paid Search,Verified
U003810,2023-10-07 08:05:08,65,West,Paid Search,Verified
U003811,2023-02-22 09:53:09,59,West,Referral,Verified
U003812,2023-11-26 20:51:16,69,South,Social,Verified
U003813,2024-08-09 00:13:09,56,East,Affiliate,Verified
U003814,2024-04-02 12:48:47,64,East,Social,Verified
U003815,2024-10-13 22:16:46,46,South,Social,Pending
U003816,2023-04-03 02:31:21,20,East,Organic,Verified
U003817,2023-01-09 01:00:43,61,South,Organic,Verified
U003818,2024-02-05 03:44:41,67,Central,Organic,Verified
U003819,2023-05-11 09:08:42,34,West,Organic,Verified
U003820,2024-03-09 14:43:41,40,North,Affiliate,Pending
U003821,2024-10-21 20:24:04,48,West,Social,Verified
U003822,2023-09-04 02:38:35,52,South,Referral,Verified
U003823,2024-02-06 03:07:41,53,Central,Social,Verified
U003824,2024-05-12 15:18:32,38,East,Referral,Verified
U003825,2023-04-20 12:41:36,63,North,Paid Search,Pending
U003826,2024-10-17 02:00:51,61,West,Organic,Rejected
U003827,2023-05-29 00:53:19,67,North,Social,Verified
U003828,2024-08-13 00:57:53,48,Central,Referral,Verified
U003829,2024-04-26 18:57:32,22,Central,Paid Search,Verified
U003830,2023-04-13 21:42:27,62,West,Organic,Verified
U003831,2024-06-13 02:47:26,22,East,Affiliate,Verified
U003832,2023-05-24 10:13:38,28,East,Affiliate,Verified
U003833,2024-03-13 13:57:27,33,South,Paid Search,Pending
U003834,2024-12-01 13:37:25,27,North,Social,Pending
U003835,2024-11-26 19:09:34,56,Central,Paid Search,Verified
U003836,2024-09-28 00:05:59,41,South,Social,Verified
U003837,2023-12-27 15:59:39,29,South,Referral,Rejected
U003838,2024-02-13 11:06:01,18,North,Referral,Verified
U003839,2023-08-08 04:45:50,29,Central,Social,Verified
U003840,2024-11-03 07:11:23,54,Central,Affiliate,Verified
U003841,2023-12-15 09:07:14,60,South,Organic,Verified
U003842,2024-07-17 06:53:24,33,South,Affiliate,Verified
U003843,2023-09-20 13:21:12,21,West,Paid Search,Verified
U003844,2024-06-24 12:13:51,47,South,Organic,Verified
U003845,2023-06-13 19:45:59,59,Central,Referral,Verified
U003846,2024-06-19 16:05:53,21,Central,Paid Search,Verified
U003847,2023-02-03 13:16:34,60,West,Paid Search,Verified
U003848,2023-03-18 12:25:34,27,North,Paid Search,Verified
U003849,2023-09-15 02:45:46,31,West,Organic,Verified
U003850,2023-12-18 21:15:55,51,Central,Organic,Rejected
U003851,2024-06-03 07:53:30,20,South,Referral,Verified
U003852,2023-09-20 02:35:46,34,Central,Organic,Verified
U003853,2023-01-14 11:01:49,25,South,Referral,Verified
U003854,2023-08-26 12:53:53,29,Central,Paid Search,Verified
U003855,2023-11-17 14:24:27,58,West,Organic,Verified
U003856,2024-02-01 21:58:23,30,North,Organic,Pending
U003857,2024-04-15 03:02:40,20,East,Paid Search,Pending
U003858,2023-06-30 19:03:26,29,North,Social,Verified
U003859,2024-03-21 14:16:47,22,South,Social,Verified
U003860,2024-04-06 01:24:47,51,Central,Paid Search,Verified
U003861,2024-07-20 22:52:50,69,North,Organic,Verified
U003862,2024-01-17 02:18:51,26,Central,Referral,Verified
U003863,2024-08-14 16:18:19,56,North,Paid Search,Verified
U003864,2023-06-11 18:29:52,37,West,Paid Search,Verified
U003865,2024-06-03 13:05:09,21,Central,Paid Search,Verified
U003866,2023-02-03 11:11:41,54,West,Referral,Verified
U003867,2023-03-17 01:00:56,29,Central,Organic,Verified
U003868,2024-09-23 05:54:28,45,Central,Social,Verified
U003869,2023-12-13 18:23:35,44,East,Paid Search,Pending
U003870,2024-03-29 05:13:03,49,West,Paid Search,Verified
U003871,2024-03-16 11:40:20,25,North,Social,Verified
U003872,2024-05-22 05:58:48,31,South,Paid Search,Verified
U003873,2023-06-29 06:19:01,57,South,Organic,Verified
U003874,2023-05-11 03:07:57,67,West,Organic,Verified
U003875,2023-02-01 01:30:28,18,West,Referral,Verified
U003876,2024-09-23 06:44:05,39,East,Paid Search,Verified
U003877,2023-06-13 05:18:08,64,Central,Paid Search,Verified
U003878,2024-02-24 20:58:29,33,North,Organic,Verified
U003879,2023-11-29 01:44:59,41,Central,Organic,Pending
U003880,2023-04-29 12:29:18,65,North,Paid Search,Verified
U003881,2023-10-30 04:03:33,69,South,Paid Search,Verified
U003882,2023-03-02 17:41:53,52,East,Paid Search,Pending
U003883,2023-05-09 23:12:19,54,South,Paid Search,Verified
U003884,2023-04-12 23:26:17,50,West,Referral,Rejected
U003885,2024-08-24 19:45:37,33,West,Referral,Pending
U003886,2024-02-19 05:09:44,64,West,Referral,Verified
U003887,2024-11-06 18:01:49,110,North,Paid Search,Verified
U003888,2023-11-15 06:28:03,21,North,Organic,Pending
U003889,2023-05-27 23:37:21,49,North,Referral,Verified
U003890,2024-03-20 06:25:57,62,East,Organic,Verified
U003891,2024-11-09 14:07:02,61,North,Referral,Verified
U003892,2024-01-24 19:01:35,53,South,Paid Search,Pending
U003893,2023-01-14 00:55:26,37,West,Referral,Verified
U003894,2023-08-10 15:28:59,37,Central,Affiliate,Verified
U003895,2024-11-06 05:20:33,40,West,Paid Search,Verified
U003896,2024-01-14 09:28:37,31,North,Organic,Verified
U003897,2024-11-25 21:47:32,40,East,Social,Pending
U003898,2024-01-07 18:25:34,23,North,Paid Search,Verified
U003899,2023-01-09 19:08:55,34,South,Paid Search,Verified
U003900,2024-09-29 07:51:47,67,South,Organic,Verified
U003901,2024-07-11 00:05:53,55,Central,Paid Search,Verified
U003902,2024-06-06 03:08:52,25,East,Paid Search,Verified
U003903,2024-12-09 05:55:53,33,South,Affiliate,Verified
