transaction_id,user_id,transaction_date,amount,transaction_type,status,payment_method,device_type
T00043953,U011217,2024-08-27 12:52:52,111.27,Investment,Success,UPI,Android
T00000483,U009765,2024-08-02 17:15:49,335.81,Bill Payment,Success,Debit Card,Web
T00021285,U002006,2024-06-09 05:03:19,62.07,P2P Transfer,Success,Credit Card,Android
T00038108,U005127,2023-06-11 03:08:19,125.94,P2P Transfer,Success,Net Banking,iOS
T00029533,U005373,2023-06-05 22:59:32,132.28,Card Spend,Success,Net Banking,Android
T00039857,U007264,2023-06-24 14:52:50,60.33,Wallet Load,Success,Debit Card,Android
T00013151,U004823,2024-04-15 17:41:31,238.19,P2P Transfer,Success,Credit Card,Android
T00002875,U005992,2023-08-16 08:19:53,129.81,P2P Transfer,Success,Net Banking,iOS
T00046807,U003825,2024-01-28 22:09:52,53.7,P2P Transfer,Success,UPI,Android
T00032774,U010804,2023-02-12 17:12:07,327.2,Bill Payment,Success,Credit Card,iOS
T00033032,U008975,2023-03-15 01:19:10,237.68,Bill Payment,Pending,Credit Card,Android
T00005456,U000319,2023-05-22 15:02:58,135.88,Investment,Success,Net Banking,iOS
T00023145,U007843,2024-08-20 14:02:00,39.67,Wallet Load,Success,Credit Card,Android
T00027007,U007151,2023-01-04 11:38:04,57.28,P2P Transfer,Pending,UPI,Web
T00004470,U011434,2023-12-17 23:14:20,168.89,P2P Transfer,Success,Credit Card,iOS
T00020965,U004565,2024-11-09 04:53:54,153.09,P2P Transfer,Success,UPI,Android
T00035575,U010660,2023-11-11 17:39:06,102.5,Wallet Load,Refunded,Debit Card,Android
T00000818,U000083,2023-10-04 03:36:27,195.23,Investment,Refunded,UPI,iOS
T00007626,U005386,2023-01-17 12:34:04,125.38,Bill Payment,Success,Credit Card,Android
T00020022,U007010,2023-09-17 13:23:56,49.35,P2P Transfer,Success,UPI,Android
T00035395,U008941,2024-06-17 03:13:24,43.98,Bill Payment,Success,Net Banking,Android
T00008614,U006028,2024-10-30 10:35:08,148.04,Bill Payment,Success,Credit Card,iOS
T00032598,U005835,2024-06-15 23:21:28,182.14,Card Spend,Success,UPI,iOS
T00036196,U007643,2023-12-10 23:40:09,23.85,P2P Transfer,Success,UPI,Android
T00019388,U002663,2025-03-17 13:12:24,40.72,P2P Transfer,Success,Debit Card,Web
T00001851,U010261,2023-04-04 18:48:43,149.4,Wallet Load,Success,UPI,Android
T00044594,U004191,2023-02-16 20:11:23,206.07,Wallet Load,Success,Credit Card,Android
T00015640,U000138,2024-01-17 21:01:07,30.94,Card Spend,Failed,UPI,iOS
T00005897,U009539,2025-02-23 10:23:04,1072.57,P2P Transfer,Success,UPI,Android
T00026928,U009993,2024-09-16 12:25:34,93.88,Bill Payment,Success,Credit Card,Android
T00035658,U009518,2024-12-20 09:33:00,238.56,Wallet Load,Success,Wallet,Android
T00009196,U011242,2023-10-02 14:14:03,124.01,Bill Payment,Success,Debit Card,Android
T00033310,U011010,2024-05-27 19:01:06,121.94,Wallet Load,Success,UPI,Android
T00011571,U007169,2024-12-21 23:36:36,147.26,Bill Payment,Success,UPI,Android
T00032060,U006846,2024-04-27 18:41:34,277.21,Bill Payment,Success,Wallet,Web
T00021125,U004745,2024-03-31 12:15:26,508.69,Investment,Success,UPI,Android
T00004915,U006994,2025-02-28 11:04:53,183.2,Card Spend,Success,Credit Card,iOS
T00028987,U005797,2023-05-17 01:30:37,185.95,P2P Transfer,Failed,Wallet,Android
T00049566,U009977,2023-03-02 04:45:31,652.8,Investment,Success,UPI,Android
T00006529,U005191,2024-06-26 18:17:41,58.17,Card Spend,Success,Wallet,Android
T00012217,U005403,2023-09-18 01:41:14,271.53,Wallet Load,Success,Credit Card,Android
T00003306,U006117,2023-01-28 00:40:02,38.64,Wallet Load,Success,Net Banking,Android
T00009943,U000605,2024-09-07 17:03:49,24.68,Bill Payment,Refunded,Wallet,Android
T00026378,U005104,2024-04-12 17:12:57,40.23,P2P Transfer,Success,UPI,Web
T00002386,U004830,2024-11-09 04:22:57,28.27,P2P Transfer,Failed,Credit Card,Android
T00015382,U008937,2023-10-03 04:37:30,194.33,Investment,Success,UPI,Web
T00037326,U006641,2024-06-12 19:26:06,289.89,P2P Transfer,Failed,Debit Card,Web
T00047841,U000339,2023-03-15 06:47:49,238.78,P2P Transfer,Failed,UPI,Android
T00004257,U004633,2024-12-14 07:48:35,74.89,Wallet Load,Success,Wallet,Android
T00039844,U010115,2024-06-10 02:41:48,148.06,Wallet Load,Success,Wallet,iOS
T00034638,U001261,2023-08-31 00:51:49,37.6,Bill Payment,Success,Wallet,Web
T00038024,U004876,2023-10-11 13:24:50,64.24,Wallet Load,Failed,Debit Card,Android
T00049422,U006969,2023-09-15 08:49:49,317.78,Wallet Load,Success,UPI,iOS
T00011403,U001780,2024-10-20 20:17:14,36.61,Wallet Load,Success,UPI,iOS
T00011833,U007474,2024-08-20 05:51:21,54.13,P2P Transfer,Success,Net Banking,Android
T00035043,U002041,2023-02-08 15:17:56,82.91,P2P Transfer,Pending,Debit Card,Web
T00032457,U004282,2023-11-04 01:36:39,19.41,P2P Transfer,Success,Debit Card,Android
T00036320,U009687,2023-11-23 11:31:30,148.81,P2P Transfer,Success,Credit Card,Android
T00050175,U010867,2024-04-20 08:36:58,27.47,Investment,Failed,Credit Card,iOS
T00039630,U005332,2024-01-06 19:40:40,44.63,Wallet Load,Success,Net Banking,iOS
T00008920,U006665,2023-12-25 10:06:30,49.86,Wallet Load,Success,UPI,Web
T00024608,U004895,2023-01-31 13:45:04,269.82,Bill Payment,Success,UPI,Android
T00004996,U011156,2023-06-26 03:54:31,320.17,P2P Transfer,Success,Credit Card,Android
T00007145,U003526,2024-01-28 21:25:39,58.05,Card Spend,Refunded,UPI,Android
T00041022,U011882,2023-01-21 14:32:53,103.79,Bill Payment,Success,Credit Card,iOS
T00028266,U004026,2023-08-05 19:31:26,181.36,Card Spend,Success,Credit Card,iOS
T00005573,U000803,2023-11-11 10:12:09,72.67,Investment,Success,Wallet,Web
T00020334,U009493,2023-01-14 22:52:46,31.56,P2P Transfer,Success,UPI,Android
T00033139,U008857,2023-06-25 06:31:30,39.89,Bill Payment,Success,UPI,Web
T00000429,U001953,2024-10-11 20:04:03,44.36,Bill Payment,Success,UPI,Android
T00047769,U003487,2024-04-17 13:32:31,218.51,Wallet Load,Success,Wallet,Android
T00029215,U005616,2023-08-28 08:34:46,195.67,Wallet Load,Success,UPI,Web
T00029939,U003203,2025-01-11 22:18:40,7.9,P2P Transfer,Success,Debit Card,Android
T00014336,U009913,2025-01-10 15:47:56,189.85,Wallet Load,Success,UPI,iOS
T00020892,U007281,2023-02-25 11:16:50,136.25,Investment,Success,UPI,Android
T00045195,U010293,2024-04-25 23:54:40,46.85,P2P Transfer,Success,Wallet,iOS
T00027545,U005166,2024-04-20 16:05:19,149.59,P2P Transfer,Pending,Net Banking,iOS
T00004895,U010585,2024-07-13 04:07:41,230.45,P2P Transfer,Success,Net Banking,Android
T00029038,U004114,2023-08-21 18:11:22,32.86,Bill Payment,Failed,UPI,iOS
T00028176,U004550,2023-05-22 08:49:55,112.75,Investment,Refunded,Wallet,Android
T00006197,U011949,2024-08-02 01:59:42,152.74,Bill Payment,Success,Credit Card,Android
T00048343,U001419,2024-06-22 19:53:27,39.8,Bill Payment,Refunded,UPI,Android
T00007625,U000822,2025-02-28 20:54:55,129.23,P2P Transfer,Success,Net Banking,iOS
T00021938,U010731,2024-03-12 08:21:43,70.41,P2P Transfer,Success,Debit Card,Android
T00023059,U008350,2023-06-06 02:01:32,132.84,P2P Transfer,Success,Net Banking,iOS
T00045974,U008255,2023-01-18 22:15:03,53.51,Bill Payment,Success,Wallet,Android
T00001857,U009645,2024-04-06 08:52:21,44.65,Wallet Load,Success,Net Banking,Web
T00014977,U004074,2023-01-04 11:54:25,30.82,P2P Transfer,Failed,UPI,Android
T00009414,U003574,2024-07-24 11:16:17,49.9,Bill Payment,Success,Wallet,Android
T00018598,U004789,2024-06-07 16:22:13,362.44,Wallet Load,Success,Debit Card,Web
T00023306,U009584,2023-06-22 03:13:55,121.32,Card Spend,Failed,UPI,iOS
T00017931,U006979,2023-12-09 05:08:54,28.72,Wallet Load,Success,Wallet,Android
T00012610,U011052,2023-08-29 15:02:34,138.66,Investment,Success,Credit Card,Android
T00032488,U011011,2025-02-20 09:14:16,245.11,Wallet Load,Success,Net Banking,Web
T00033924,U003353,2023-03-21 09:09:17,177.03,P2P Transfer,Success,UPI,Web
T00036442,U003957,2024-02-27 01:41:35,57.53,P2P Transfer,Success,Net Banking,Android
T00030794,U003940,2025-02-22 11:39:12,66.61,P2P Transfer,Success,Wallet,iOS
T00032642,U007336,2024-07-17 08:23:12,25.93,Card Spend,Success,UPI,iOS
T00028099,U001096,2024-10-05 15:36:39,50.84,Investment,Success,Debit Card,iOS
T00047172,U011052,2023-05-30 08:39:56,101.18,Wallet Load,Failed,UPI,Web
T00030688,U009568,2024-02-24 03:13:36,42.81,Wallet Load,Success,Net Banking,iOS
T00029527,U004093,2024-08-15 16:04:26,16.79,Card Spend,Pending,UPI,iOS
T00027784,U006195,2024-04-01 16:28:30,236.68,Bill Payment,Success,Debit Card,Android
T00016398,U009988,2023-02-10 05:58:43,27.24,Investment,Success,Net Banking,Android
T00032360,U000933,2023-10-26 17:28:53,828.59,Bill Payment,Success,UPI,Android
T00032157,U007756,2024-05-12 06:35:33,445.99,Wallet Load,Failed,UPI,Android
T00043444,U006176,2024-11-04 19:19:31,87.08,Investment,Success,UPI,iOS
T00021506,U003729,2024-02-01 20:00:35,49.8,Wallet Load,Success,UPI,Android
T00003221,U007568,2025-03-20 10:31:20,71.24,Investment,Success,UPI,Web
T00013025,U001063,2024-04-08 08:13:56,60.94,Bill Payment,Success,Debit Card,iOS
T00037722,U005109,2024-04-19 02:01:05,192.49,P2P Transfer,Failed,Wallet,iOS
T00009106,U005063,2024-09-04 03:53:57,236.6,Bill Payment,Success,Credit Card,iOS
T00012378,U009954,2023-01-25 18:39:18,32.87,Card Spend,Success,Debit Card,Android
T00028702,U001321,2023-09-09 12:05:27,17.45,Wallet Load,Success,UPI,Android
T00048868,U003281,2024-05-06 04:34:13,65.29,Investment,Success,Net Banking,Android
T00017857,U001616,2024-05-02 19:06:28,27.99,Card Spend,Success,UPI,iOS
T00049442,U001854,2023-02-21 23:06:26,106.79,Wallet Load,Success,UPI,Android
T00029951,U001818,2025-01-17 06:04:33,559.25,Wallet Load,Success,Net Banking,Web
T00014006,U003200,2024-07-17 18:56:22,22.44,Bill Payment,Success,Credit Card,Android
T00032382,U001970,2024-08-19 21:33:23,49.64,Bill Payment,Success,Debit Card,iOS
T00005752,U010843,2023-12-07 17:39:54,38.46,Wallet Load,Success,Wallet,Android
T00048681,U004475,2023-01-12 11:15:36,31.83,Bill Payment,Success,Debit Card,Android
T00001867,U004235,2023-03-14 16:33:30,63.23,Bill Payment,Success,UPI,Android
T00022005,U009738,2023-12-24 16:47:55,186.0,P2P Transfer,Success,Net Banking,iOS
T00030535,U006126,2023-02-01 21:23:09,99.01,P2P Transfer,Success,UPI,Web
T00004059,U004335,2024-05-15 04:25:47,69.21,P2P Transfer,Success,UPI,Android
T00029973,U000567,2023-06-27 09:35:03,102.65,Wallet Load,Success,UPI,Android
T00012427,U005975,2023-03-26 13:54:39,44.06,Card Spend,Success,UPI,Android
T00025134,U005768,2024-09-13 04:49:21,29.21,P2P Transfer,Success,Debit Card,iOS
T00019433,U006011,2024-10-10 03:55:05,173.22,Bill Payment,Success,Debit Card,iOS
T00004864,U009060,2023-08-16 23:04:10,371.31,Wallet Load,Failed,Credit Card,Android
T00045298,U006711,2024-10-21 22:39:39,58.25,P2P Transfer,Refunded,UPI,Android
T00024220,U000679,2024-11-29 00:36:57,92.67,Card Spend,Success,UPI,Android
T00038860,U010601,2024-12-27 17:58:37,90.45,P2P Transfer,Success,UPI,Android
T00025450,U006460,2023-09-03 22:09:32,198.57,P2P Transfer,Pending,UPI,iOS
T00036565,U002263,2024-11-03 21:57:57,39.3,P2P Transfer,Failed,UPI,Android
T00006934,U009562,2024-01-28 03:25:12,24.59,P2P Transfer,Success,Credit Card,iOS
T00042302,U010271,2023-10-12 14:11:24,113.55,Investment,Success,Net Banking,Android
T00050946,U001939,2024-10-25 05:28:24,505.8,P2P Transfer,Success,Wallet,iOS
T00021212,U002388,2023-12-12 19:47:01,169.11,Bill Payment,Success,UPI,Web
T00032686,U009903,2024-10-03 18:27:32,198.68,Wallet Load,Failed,Net Banking,iOS
T00015758,U000649,2024-03-12 03:17:59,86.6,Bill Payment,Success,UPI,iOS
T00011752,U010326,2025-01-21 20:11:59,37.43,Wallet Load,Success,Debit Card,Android
T00039184,U008632,2023-08-09 16:00:33,329.35,P2P Transfer,Success,Debit Card,iOS
T00050622,U006458,2023-10-02 00:31:39,64.13,P2P Transfer,Success,UPI,iOS
T00008619,U006816,2023-12-14 22:54:51,42.89,Bill Payment,Success,UPI,Android
T00051150,U003194,2025-02-19 17:41:28,339.91,Bill Payment,Success,UPI,Android
T00039949,U011322,2024-02-09 21:49:54,487.37,P2P Transfer,Refunded,Net Banking,iOS
T00019322,U002675,2023-07-31 08:12:46,39.07,Bill Payment,Success,UPI,Web
T00004460,U009840,2023-01-29 00:48:36,238.48,Wallet Load,Success,Credit Card,Android
T00034194,U011421,2023-05-18 21:06:15,204.35,Wallet Load,Success,UPI,Android
T00001046,U002033,2023-11-21 17:48:53,84.13,Bill Payment,Success,UPI,iOS
T00019017,U000250,2023-07-24 09:07:04,59.01,Investment,Success,Net Banking,Android
T00023246,U000338,2024-03-24 11:15:17,227.73,Bill Payment,Success,UPI,iOS
T00014402,U008178,2024-11-13 23:59:52,49.86,Wallet Load,Success,Wallet,Web
T00046321,U001233,2025-02-12 19:05:18,77.13,Bill Payment,Success,Credit Card,Android
T00001877,U011097,2023-08-19 04:09:54,106.26,P2P Transfer,Success,UPI,Web
T00045574,U002177,2024-12-05 12:04:25,107.91,Wallet Load,Success,UPI,Android
T00044301,U000985,2024-11-29 05:11:33,30.89,P2P Transfer,Success,UPI,iOS
T00010609,U006668,2025-01-03 11:44:36,40.38,P2P Transfer,Success,Wallet,iOS
T00043263,U007469,2024-02-08 23:00:07,193.88,Card Spend,Success,Net Banking,Android
T00027441,U010601,2023-05-26 13:31:09,181.06,P2P Transfer,Success,UPI,Android
T00002096,U008212,2024-02-15 15:59:54,168.64,P2P Transfer,Success,Net Banking,Web
T00011901,U004895,2024-04-05 09:51:54,591.72,Card Spend,Success,Debit Card,iOS
T00003463,U009380,2025-02-13 03:15:06,101.64,Wallet Load,Success,UPI,Android
T00010500,U001241,2024-07-19 08:20:32,250.99,Bill Payment,Success,UPI,Android
T00003920,U002004,2024-10-07 16:31:48,161.42,Wallet Load,Success,Debit Card,Android
T00033629,U005945,2024-11-27 15:34:19,504.26,P2P Transfer,Success,Credit Card,Android
T00031465,U005116,2024-10-31 03:23:12,475.07,Wallet Load,Refunded,Wallet,iOS
T00043744,U008101,2025-01-15 23:18:26,28.94,Wallet Load,Success,UPI,Android
T00005502,U002906,2024-09-06 14:25:00,799.37,Bill Payment,Success,Debit Card,iOS
T00040509,U008341,2023-04-06 05:37:39,33.74,Card Spend,Success,UPI,iOS
T00022567,U003955,2024-09-06 00:35:57,133.68,Card Spend,Failed,Credit Card,Android
T00046056,U009452,2024-10-22 08:31:59,49.3,Wallet Load,Success,Net Banking,Web
T00042007,U005317,2025-01-01 04:56:51,55.53,Investment,Failed,UPI,iOS
T00015594,U005400,2024-08-25 02:11:19,18.15,Investment,Success,Net Banking,iOS
T00023344,U009375,2024-10-30 15:26:37,96.33,bill payment ,Success,Credit Card,Android
T00012401,U006350,2024-02-18 08:11:50,248.4,Bill Payment,Success,UPI,iOS
T00036051,U006168,2023-06-26 08:34:52,141.36,Wallet Load,Pending,Debit Card,Android
T00014403,U007734,2023-01-21 22:02:51,350.91,Wallet Load,Success,Debit Card,iOS
T00048024,U001676,2023-07-24 05:19:16,150.2,Card Spend,Failed,Debit Card,iOS
T00027328,U005437,2023-09-07 02:47:53,294.23,Wallet Load,Success,Debit Card,Android
T00012624,U003691,2024-10-01 07:38:55,213.32,Card Spend,Success,Wallet,Web
T00017048,U002808,2025-03-04 06:41:33,52.62,Wallet Load,Pending,Wallet,iOS
T00051390,U011339,2024-05-09 14:54:38,101.79,Wallet Load,Success,Debit Card,iOS
T00027353,U009272,2023-08-08 08:25:10,243.33,P2P Transfer,Success,Net Banking,Android
T00030048,U007288,2024-02-08 17:51:08,91.01,Investment,Success,Net Banking,iOS
T00030128,U006136,2024-02-05 06:58:53,40.63,Investment,Success,UPI,Web
T00020737,U008053,2024-11-05 21:44:19,15.47,Wallet Load,Success,Net Banking,Android
T00038794,U004032,2025-03-17 12:45:50,54.71,P2P Transfer,Success,Net Banking,Android
T00014525,U011379,2024-10-11 06:13:23,94.71,Bill Payment,Success,Wallet,Web
T00005011,U005459,2023-02-07 12:32:06,87.25,Bill Payment,Success,Debit Card,Android
T00038238,U002631,2024-08-15 15:50:58,50.05,Wallet Load,Failed,Debit Card,Android
T00013155,U010400,2023-03-17 22:53:15,85.03,P2P Transfer,Success,Net Banking,iOS
T00046456,U003111,2023-01-28 06:17:51,119.36,P2P Transfer,Success,Net Banking,Android
T00036558,U007404,2024-04-18 08:00:38,267.31,Bill Payment,Failed,UPI,Android
T00041940,U006337,2023-05-06 11:26:37,14.62,Investment,Success,UPI,Web
T00035496,U010369,2024-03-13 11:16:12,121.87,Bill Payment,Failed,Wallet,Android
T00040176,U008135,2023-06-19 06:56:57,40.24,Bill Payment,Success,Credit Card,Android
T00045388,U011555,2023-03-30 15:44:37,75.83,P2P Transfer,Pending,,Android
T00000899,U009212,2024-05-31 10:40:50,303.85,Investment,Success,Debit Card,Android
T00042555,U008054,2024-10-11 06:15:26,68.67,Card Spend,Success,UPI,Android
T00040259,U004336,2025-02-26 04:40:26,77.33,P2P Transfer,Success,Debit Card,Android
T00018796,U004778,2024-07-31 05:05:25,68.71,Wallet Load,Success,UPI,Android
T00042433,U007064,2025-01-10 04:04:29,74.88,P2P Transfer,Success,Net Banking,iOS
T00000972,U004720,2023-11-25 18:03:09,372.16,Wallet Load,Success,UPI,Android
T00042587,U009127,2024-12-31 12:05:13,124.06,Card Spend,Failed,UPI,Web
T00047226,U006721,2024-09-18 01:28:51,99.22,Card Spend,Success,Net Banking,Android
T00020469,U011045,2024-05-06 01:29:42,90.54,P2P Transfer,Success,UPI,Android
T00024483,U006440,2023-02-08 01:38:15,125.11,Bill Payment,Success,Credit Card,Android
T00046708,U006479,2023-08-28 12:32:18,95.81,P2P Transfer,Success,Net Banking,Android
T00050265,U007246,2025-02-18 09:17:51,55.11,Bill Payment,Failed,Wallet,Android
T00031791,U004505,2024-07-22 18:15:26,10.52,P2P Transfer,Success,Debit Card,Android
T00002373,U007910,2025-02-23 15:00:08,81.21,Card Spend,Success,,Android
T00023074,U005303,2024-10-12 04:09:59,69.5,Wallet Load,Success,Wallet,Android
T00009495,U005325,2023-02-14 19:44:32,88.79,Bill Payment,Failed,Credit Card,Android
T00028003,U001555,2024-10-05 22:40:47,70.24,Bill Payment,Success,Wallet,Android
T00023900,U009447,2024-07-04 07:56:54,20.79,Card Spend,Success,Debit Card,Android
T00009367,U006268,2023-10-10 02:44:24,76.25,Card Spend,Failed,Net Banking,iOS
T00024966,U006390,2024-05-29 10:26:13,28.95,Wallet Load,Success,Debit Card,Android
T00027583,U009707,2023-11-05 20:40:58,84.02,P2P Transfer,Success,UPI,Android
T00007545,U000053,2025-03-29 04:43:02,81.27,Bill Payment,Failed,Credit Card,iOS
T00019275,U004196,2024-05-18 21:20:32,67.94,Wallet Load,Success,Net Banking,Android
T00050405,U002737,2024-11-11 20:41:27,215.44,Wallet Load,Success,Wallet,Web
T00049348,U008184,2025-02-08 12:07:50,109.65,Investment,Success,Wallet,Android
T00001013,U010955,2024-06-06 15:08:24,486.74,Card Spend,Success,UPI,Web
T00004823,U000120,2023-08-10 09:20:30,109.61,Investment,Success,Net Banking,iOS
T00011485,U004684,2024-07-05 04:42:22,187.61,Wallet Load,Success,Wallet,Android
T00027721,U009679,2023-04-05 23:14:30,45.42,Bill Payment,Success,UPI,Android
T00003024,U010067,2023-02-23 15:51:15,56.58,Bill Payment,Success,Debit Card,Android
T00016178,U011046,2023-02-13 10:40:36,33.91,Wallet Load,Success,Net Banking,Android
T00007541,U008686,2024-07-22 10:50:06,24.22,Bill Payment,Success,Wallet,iOS
T00049833,U009868,2023-11-13 00:24:32,117.54,P2P Transfer,Success,UPI,Android
T00030401,U008901,2024-07-30 09:09:14,133.05,Wallet Load,Success,Credit Card,iOS
T00019887,U009416,2024-12-22 23:21:43,60.31,Investment,Success,UPI,Android
T00005740,U003226,2024-06-09 22:55:54,51.28,P2P Transfer,Success,UPI,Android
T00038656,U002087,2024-10-15 02:17:21,260.51,Wallet Load,Success,Net Banking,Android
T00041605,U004103,2024-02-13 00:11:03,94.38,P2P Transfer,Failed,Credit Card,iOS
T00036937,U011137,2024-06-09 16:43:26,95.18,Card Spend,Success,Credit Card,Android
T00017776,U003062,2023-10-14 08:59:49,632.03,P2P Transfer,Success,Credit Card,iOS
T00014889,U008824,2023-10-25 14:13:19,244.95,Card Spend,Success,UPI,Android
T00036901,U009086,2023-11-10 10:54:40,96.44,P2P Transfer,Success,UPI,Android
T00020386,U003259,2023-04-01 21:30:17,60.83,P2P Transfer,Success,UPI,Web
T00023311,U000560,2023-02-06 11:52:55,183.91,Bill Payment,Success,Net Banking,iOS
T00051392,U011226,2024-09-07 14:05:42,81.08,Wallet Load,Failed,Credit Card,iOS
T00040612,U004842,2024-06-27 01:43:09,267.27,Bill Payment,Success,Credit Card,Web
T00004784,U000290,2024-07-21 05:21:42,137.02,P2P Transfer,Pending,Debit Card,Android
T00012388,U000907,2023-04-04 10:31:39,342.5,Card Spend,Success,UPI,Android
T00004730,U002489,2023-07-17 03:42:37,54.24,Bill Payment,Success,UPI,iOS
T00038215,U001696,2024-07-31 11:08:26,321.12,Investment,Success,Net Banking,Web
T00020970,U007204,2024-12-09 19:07:41,63.63,P2P Transfer,Pending,Wallet,iOS
T00022380,U006664,2024-10-22 03:55:24,217.18,P2P Transfer,Success,UPI,Android
T00035208,U009717,2023-03-04 14:18:23,171.72,Bill Payment,Success,Debit Card,Android
T00029938,U008109,2023-10-20 01:46:44,57.15,Wallet Load,Success,Net Banking,Android
T00047195,U010155,2023-12-05 18:56:19,14.55,Bill Payment,Success,Debit Card,Android
T00026835,U011581,2023-08-04 09:15:52,454.13,P2P Transfer,Success,Credit Card,Android
T00004505,U008951,2025-03-05 21:23:36,95.2,Bill Payment,Success,Credit Card,Android
T00046680,U001270,2024-09-30 03:18:49,157.36,P2P Transfer,Success,UPI,Android
