user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month
U002910,2023-06-14 22:16:31,68,East,Social,Verified,2023-06
U002911,2023-10-25 05:23:40,36,East,Paid Search,Verified,2023-10
U002912,2023-11-16 14:59:03,18,West,Paid Search,Verified,2023-11
U002913,2024-03-29 06:34:50,54,South,Organic,Pending,2024-03
U002914,2024-11-21 08:33:09,29,North,Affiliate,Verified,2024-11
U002915,2024-09-12 01:16:25,18,North,Organic,Pending,2024-09
U002916,2023-10-04 03:59:17,27,West,Referral,Verified,2023-10
U002917,2023-08-26 16:14:47,67,East,Referral,Pending,2023-08
U002918,2024-07-16 15:56:48,59,West,Organic,Verified,2024-07
U002919,2023-04-01 06:23:16,32,South,Social,Verified,2023-04
U002920,2024-01-30 13:09:05,49,South,Social,Verified,2024-01
U002921,2023-11-05 19:14:52,35,South,Paid Search,Verified,2023-11
U002922,2023-05-14 10:48:34,27,North,Referral,Verified,2023-05
U002923,2024-03-26 00:10:59,70,West,Affiliate,Verified,2024-03
U002924,2023-08-23 03:15:42,44,North,Organic,Verified,2023-08
U002925,2023-05-16 11:41:23,37,Central,Organic,Verified,2023-05
U002926,2024-04-21 19:55:18,36,North,Referral,Rejected,2024-04
U002927,2023-05-08 03:57:05,61,East,Paid Search,Verified,2023-05
U002928,2024-05-06 04:23:29,42,North,Referral,Verified,2024-05
U002929,2023-04-29 07:53:07,37,West,Paid Search,Verified,2023-04
U002930,2023-11-14 08:59:26,38,North,Referral,Pending,2023-11
U002931,2024-08-12 20:02:11,41,East,Organic,Pending,2024-08
U002932,2023-06-16 21:52:15,45,Central,Organic,Verified,2023-06
U002933,2024-07-14 08:50:23,20,East,Organic,Verified,2024-07
U002934,2024-06-10 23:48:24,43,North,Paid Search,Verified,2024-06
U002935,2024-10-20 22:33:07,41,West,Referral,Verified,2024-10
U002936,2023-05-04 06:39:20,32,South,Affiliate,Verified,2023-05
U002937,2024-06-06 00:50:24,36,North,Paid Search,Verified,2024-06
U002938,2024-11-14 18:27:10,40,East,Referral,Verified,2024-11
U002939,2024-07-11 00:05:15,37,West,Organic,Verified,2024-07
U002940,2023-05-18 04:04:14,66,South,Paid Search,Verified,2023-05
U002941,2024-08-23 04:15:55,46,West,Social,Verified,2024-08
U002942,2023-03-20 08:06:45,44,West,Organic,Verified,2023-03
U002943,2024-03-05 20:33:06,31,South,Affiliate,Verified,2024-03
U002944,2023-12-30 06:47:15,66,South,Organic,Pending,2023-12
U002945,2024-01-23 16:30:42,19,West,Paid Search,Verified,2024-01
U002946,2024-01-15 06:30:32,47,South,Referral,Verified,2024-01
U002947,2023-01-23 23:28:18,26,North,Referral,Verified,2023-01
U002948,2024-01-06 23:32:23,58,South,Referral,Pending,2024-01
U002949,2024-11-14 19:45:42,38,Central,Affiliate,Verified,2024-11
U002950,2023-11-15 18:24:51,33,South,Affiliate,Verified,2023-11
U002951,2023-07-22 03:30:59,21,North,Referral,Verified,2023-07
U002952,2024-12-27 05:09:24,59,North,Paid Search,Verified,2024-12
U002953,2023-03-14 06:20:50,39,North,Paid Search,Verified,2023-03
U002954,2023-12-21 23:38:10,32,Central,Referral,Verified,2023-12
U002955,2024-01-10 04:42:49,62,East,Referral,Verified,2024-01
U002956,2023-12-15 21:37:26,19,West,Paid Search,Verified,2023-12
U002957,2024-11-03 20:38:20,42,West,Paid Search,Verified,2024-11
U002958,2023-11-04 21:20:29,26,South,Organic,Verified,2023-11
U002959,2024-12-11 12:14:41,24,West,Organic,Verified,2024-12
U002960,2023-02-18 18:47:13,19,Central,Paid Search,Verified,2023-02
U002961,2024-06-19 18:33:49,27,West,Affiliate,Verified,2024-06
U002962,2024-03-08 20:36:00,68,West,Referral,Rejected,2024-03
U002963,2023-06-25 14:21:51,41,South,Social,Verified,2023-06
U002964,2023-06-16 09:59:43,70,West,Referral,Verified,2023-06
U002965,2024-06-09 08:47:54,32,North,Organic,Verified,2024-06
U002966,2024-04-10 10:54:33,58,West,Referral,Verified,2024-04
U002967,2024-03-22 03:41:50,22,South,Affiliate,Verified,2024-03
U002968,2023-02-07 02:36:08,23,East,Referral,Verified,2023-02
U002969,2024-03-12 10:54:39,18,Central,Paid Search,Verified,2024-03
U002970,2024-12-17 09:54:07,65,East,Referral,Verified,2024-12
U002971,2023-01-13 15:30:07,53,North,Organic,Verified,2023-01
U002972,2023-12-09 08:58:08,57,West,Organic,Verified,2023-12
U002973,2023-12-27 21:29:43,67,Central,Organic,Verified,2023-12
U002974,2024-10-16 15:09:14,35,East,Paid Search,Rejected,2024-10
U002975,2023-07-26 11:27:37,56,Central,Social,Verified,2023-07
U002976,2023-12-14 03:49:54,44,West,Organic,Verified,2023-12
U002977,2024-06-07 13:12:13,46,Central,Organic,Pending,2024-06
U002978,2023-02-14 00:59:45,53,South,Referral,Rejected,2023-02
U002979,2024-08-07 19:05:04,42,East,Affiliate,Unknown,2024-08
U002980,2024-08-23 05:10:52,19,West,Paid Search,Verified,2024-08
U002981,2024-06-09 08:12:55,21,Central,Paid Search,Verified,2024-06
U002982,2024-04-18 04:10:44,44,North,Paid Search,Verified,2024-04
U002983,2024-06-29 18:08:42,48,North,Referral,Verified,2024-06
U002984,2024-07-24 16:23:00,56,South,Affiliate,Verified,2024-07
U002985,2024-10-21 11:28:49,48,West,Organic,Verified,2024-10
U002986,2023-11-09 13:32:09,27,Central,Social,Verified,2023-11
U002987,2023-11-29 22:06:23,37,East,Referral,Pending,2023-11
U002988,2024-04-10 16:39:06,41,North,Referral,Verified,2024-04
U002989,2023-05-21 22:55:28,70,South,Organic,Verified,2023-05
U002990,2024-09-17 01:07:55,46,West,Social,Verified,2024-09
U002991,2024-07-16 11:23:37,51,South,Paid Search,Verified,2024-07
U002992,2024-04-05 16:15:59,56,North,Paid Search,Verified,2024-04
U002993,2023-08-09 04:55:57,37,South,Paid Search,Verified,2023-08
U002994,2023-09-11 19:14:31,69,West,Organic,Verified,2023-09
U002995,2023-11-14 12:45:16,53,East,Organic,Verified,2023-11
U002996,2024-04-28 15:31:06,62,North,Organic,Verified,2024-04
U002997,2024-07-21 23:10:14,57,South,Organic,Verified,2024-07
U002998,2024-05-05 10:53:07,50,Central,Paid Search,Verified,2024-05
U002999,2024-11-09 20:25:20,19,South,Referral,Verified,2024-11
U003000,2024-12-02 05:29:00,48,South,Referral,Verified,2024-12
U003001,2024-05-29 13:56:52,24,North,Referral,Verified,2024-05
U003002,2023-09-28 18:23:01,49,South,Organic,Verified,2023-09
U003003,2024-03-13 07:41:13,55,West,Paid Search,Unknown,2024-03
U003004,2023-11-07 07:25:57,46,West,Referral,Verified,2023-11
U003005,2024-04-04 05:46:25,34,South,Referral,Verified,2024-04
U003006,2024-08-15 20:23:39,21,Central,Organic,Verified,2024-08
U003007,2023-09-27 14:42:15,53,South,Social,Verified,2023-09
U003008,2024-01-05 04:57:20,55,Central,Affiliate,Verified,2024-01
U003009,2023-02-03 07:33:05,43,North,Affiliate,Verified,2023-02
U003010,2024-06-21 16:45:38,55,South,Referral,Verified,2024-06
U003011,2023-12-24 14:13:21,59,West,Paid Search,Pending,2023-12
U003012,2023-12-02 14:06:35,45,Central,Social,Verified,2023-12
U003013,2024-01-24 16:11:12,20,West,Social,Pending,2024-01
U003014,2023-06-07 07:28:29,64,West,Affiliate,Rejected,2023-06
U003015,2024-03-12 12:23:25,42,West,Social,Verified,2024-03
U003016,2024-06-27 23:58:16,53,West,Social,Verified,2024-06
U003017,2023-09-13 06:19:36,66,South,Referral,Verified,2023-09
U003018,2023-04-06 17:50:18,37,East,Organic,Verified,2023-04
U003019,2023-10-10 09:22:13,50,West,Paid Search,Rejected,2023-10
U003020,2023-05-25 23:11:08,19,East,Referral,Pending,2023-05
U003021,2023-09-30 23:24:54,64,Central,Referral,Verified,2023-09
U003022,2024-04-02 13:58:25,21,East,Paid Search,Verified,2024-04
U003023,2023-03-24 18:40:24,46,North,Paid Search,Verified,2023-03
U003024,2024-06-29 12:10:00,36,North,Social,Verified,2024-06
U003025,2023-06-13 23:13:50,19,West,Paid Search,Pending,2023-06
U003026,2024-10-15 02:55:54,42,North,Organic,Verified,2024-10
U003027,2024-06-18 16:24:52,67,Central,Referral,Verified,2024-06
U003028,2023-07-18 23:42:55,26,North,Paid Search,Pending,2023-07
U003029,2024-02-16 03:44:57,33,South,Organic,Verified,2024-02
U003030,2023-03-22 19:53:20,28,Unknown,Referral,Verified,2023-03
U003031,2023-03-14 19:25:57,24,South,Social,Verified,2023-03
U003032,2024-11-28 21:56:14,30,West,Organic,Verified,2024-11
U003033,2024-08-08 18:35:48,48,North,Paid Search,Verified,2024-08
U003034,2023-04-23 17:29:32,59,East,Paid Search,Verified,2023-04
U003035,2023-07-26 08:42:57,54,East,Referral,Verified,2023-07
U003036,2023-05-25 07:07:31,58,Central,Paid Search,Verified,2023-05
U003037,2023-10-16 11:13:25,55,North,Paid Search,Verified,2023-10
U003038,2023-08-01 16:05:31,38,South,Referral,Verified,2023-08
U003039,2023-08-28 11:39:30,65,West,Social,Pending,2023-08
U003040,2024-01-22 10:56:11,27,Central,Organic,Verified,2024-01
U003041,2023-05-19 00:13:07,55,West,Referral,Verified,2023-05
U003042,2024-10-06 11:06:14,23,West,Affiliate,Verified,2024-10
U003043,2024-06-15 04:27:13,58,East,Organic,Verified,2024-06
U003044,2024-07-09 04:45:58,22,East,Affiliate,Verified,2024-07
U003045,2023-05-04 17:14:28,29,West,Paid Search,Verified,2023-05
U003046,2024-05-31 22:55:13,38,Central,Organic,Verified,2024-05
U003047,2024-09-02 11:00:39,54,West,Organic,Verified,2024-09
U003048,2023-05-08 21:09:48,20,West,Organic,Verified,2023-05
U003049,2024-07-02 10:23:29,31,Central,Affiliate,Verified,2024-07
U003050,2023-09-19 02:35:58,35,North,Referral,Verified,2023-09
U003051,2024-07-28 22:23:19,56,South,Affiliate,Verified,2024-07
U003052,2023-12-16 05:39:15,68,Central,Referral,Verified,2023-12
U003053,2024-08-08 14:41:47,50,East,Paid Search,Verified,2024-08
U003054,2023-04-18 14:54:09,44,North,Social,Verified,2023-04
U003055,2023-10-12 00:40:57,35,East,Affiliate,Verified,2023-10
U003056,2023-07-19 14:29:18,61,East,Paid Search,Verified,2023-07
U003057,2023-07-01 07:20:25,23,West,Referral,Verified,2023-07
U003058,2023-08-14 01:59:51,24,West,Affiliate,Verified,2023-08
U003059,2023-10-07 04:14:20,28,North,Paid Search,Verified,2023-10
U003060,2023-04-03 21:52:44,32,South,Organic,Verified,2023-04
U003061,2024-05-31 04:05:13,42,North,Organic,Verified,2024-05
U003062,2024-02-06 16:11:57,68,Central,Social,Verified,2024-02
U003063,2024-08-28 08:48:13,52,North,Referral,Verified,2024-08
U003064,2024-05-29 16:05:38,38,East,Referral,Verified,2024-05
U003065,2023-04-19 19:14:31,29,East,Social,Verified,2023-04
U003066,2023-02-21 01:12:07,52,East,Organic,Verified,2023-02
U003067,2023-11-05 15:36:24,31,East,Social,Verified,2023-11
U003068,2023-12-18 05:16:36,69,West,Paid Search,Verified,2023-12
U003069,2023-06-25 09:10:33,43,East,Referral,Pending,2023-06
U003070,2024-07-25 00:20:24,47,North,Organic,Verified,2024-07
U003071,2024-02-29 13:19:31,65,South,Organic,Verified,2024-02
U003072,2024-06-30 00:47:13,34,East,Paid Search,Verified,2024-06
U003073,2023-03-21 13:51:49,43,South,Paid Search,Verified,2023-03
U003074,2024-08-18 00:04:50,46,West,Organic,Verified,2024-08
U003075,2023-05-31 10:42:15,32,South,Organic,Verified,2023-05
U003076,2023-11-24 05:10:33,20,West,Referral,Pending,2023-11
U003077,2023-11-17 17:47:21,33,North,Social,Pending,2023-11
U003078,2024-08-22 00:09:36,23,West,Organic,Verified,2024-08
U003079,2023-07-22 02:21:15,53,North,Organic,Verified,2023-07
U003080,2023-06-25 17:59:37,18,East,Referral,Verified,2023-06
U003081,2023-09-05 22:17:05,34,South,Referral,Verified,2023-09
U003082,2023-09-21 09:24:03,64,East,Referral,Verified,2023-09
U003083,2023-05-13 15:07:52,48,North,Social,Verified,2023-05
U003084,2023-05-09 17:44:58,53,West,Organic,Pending,2023-05
U003085,2023-06-18 21:03:05,53,East,Paid Search,Verified,2023-06
U003086,2023-12-08 06:19:44,33,Central,Social,Verified,2023-12
U003087,2023-09-08 15:35:31,51,West,Referral,Verified,2023-09
U003088,2023-10-14 04:53:29,29,East,Paid Search,Verified,2023-10
U003089,2024-06-08 21:51:40,51,West,Social,Rejected,2024-06
U003090,2023-06-25 21:02:35,54,North,Organic,Verified,2023-06
U003091,2024-10-26 05:18:48,64,East,Organic,Pending,2024-10
U003092,2024-07-02 19:11:52,66,South,Organic,Rejected,2024-07
U003093,2023-05-08 12:31:15,19,West,Affiliate,Verified,2023-05
U003094,2023-08-18 02:35:43,33,North,Affiliate,Verified,2023-08
U003095,2023-05-14 23:49:08,46,South,Organic,Pending,2023-05
U003096,2023-07-19 03:31:54,35,West,Paid Search,Verified,2023-07
U003097,2023-09-24 19:29:50,50,East,Referral,Verified,2023-09
U003098,2023-04-06 13:11:54,63,North,Organic,Verified,2023-04
U003099,2023-01-11 12:53:15,31,East,Affiliate,Verified,2023-01
U003100,2023-11-17 08:09:22,65,West,Paid Search,Verified,2023-11
U003101,2024-05-26 17:21:49,64,North,Affiliate,Verified,2024-05
U003102,2023-08-10 03:56:25,66,South,Referral,Pending,2023-08
U003103,2024-09-20 03:12:27,21,Central,Organic,Verified,2024-09
U003104,2023-09-27 13:39:36,33,Central,Referral,Verified,2023-09
U003105,2024-10-19 13:57:55,24,North,Referral,Verified,2024-10
U003106,2023-06-22 06:40:19,24,East,Organic,Pending,2023-06
U003107,2024-01-29 17:07:30,20,North,Organic,Verified,2024-01
U003108,2024-07-11 02:29:03,41,Central,Affiliate,Verified,2024-07
U003109,2023-02-13 02:22:00,22,South,Referral,Verified,2023-02
U003110,2024-11-09 21:39:31,33,South,Referral,Verified,2024-11
U003111,2023-09-24 10:04:55,70,South,Organic,Verified,2023-09
U003112,2023-12-30 11:45:57,64,East,Referral,Pending,2023-12
U003113,2024-04-03 18:15:08,67,North,Referral,Verified,2024-04
U003114,2024-04-14 09:19:56,19,West,Organic,Verified,2024-04
U003115,2023-01-18 06:40:20,53,East,Organic,Pending,2023-01
U003116,2024-09-25 00:51:29,51,East,Paid Search,Verified,2024-09
U003117,2024-03-31 05:33:02,25,West,Referral,Verified,2024-03
U003118,2024-12-30 03:29:42,66,North,Organic,Verified,2024-12
U003119,2023-12-11 04:54:14,39,North,Affiliate,Verified,2023-12
U003120,2024-03-23 20:48:31,69,South,Organic,Verified,2024-03
U003121,2023-11-18 23:25:12,24,West,Affiliate,Pending,2023-11
U003122,2024-10-11 12:56:10,52,North,Organic,Verified,2024-10
U003123,2024-08-30 15:25:37,24,West,Referral,Verified,2024-08
U003124,2024-10-25 06:48:59,68,East,Paid Search,Verified,2024-10
U003125,2024-01-04 02:59:56,50,East,Referral,Pending,2024-01
U003126,2024-07-31 18:13:48,22,East,Social,Verified,2024-07
U003127,2023-09-19 22:05:08,29,North,Organic,Verified,2023-09
U003128,2023-12-03 11:31:04,37,South,Organic,Verified,2023-12
U003129,2024-07-08 23:01:06,18,West,Organic,Rejected,2024-07
U003130,2023-03-01 05:49:05,18,South,Paid Search,Verified,2023-03
U003131,2024-06-02 15:47:09,67,East,Affiliate,Pending,2024-06
U003132,2023-01-12 12:54:47,70,Central,Organic,Verified,2023-01
U003133,2024-02-28 21:00:07,46,North,Referral,Verified,2024-02
U003134,2023-12-15 08:33:18,65,South,Paid Search,Rejected,2023-12
U003135,2023-12-09 03:15:11,52,South,Social,Verified,2023-12
U003136,2023-12-27 20:23:26,19,North,Paid Search,Verified,2023-12
U003137,2023-12-26 02:40:30,55,Central,Social,Verified,2023-12
U003138,2023-10-25 08:59:20,18,Central,Paid Search,Verified,2023-10
U003139,2023-11-26 11:43:36,61,South,Social,Verified,2023-11
U003140,2024-02-19 18:17:31,37,Central,Referral,Verified,2024-02
U003141,2024-07-11 07:55:15,25,North,Paid Search,Verified,2024-07
U003142,2024-02-08 01:53:26,31,Central,Affiliate,Verified,2024-02
U003143,2024-04-14 00:59:57,54,West,Paid Search,Verified,2024-04
U003144,2024-09-02 17:27:37,62,North,Organic,Pending,2024-09
U003145,2024-12-23 08:15:17,48,East,Paid Search,Verified,2024-12
U003146,2023-03-21 07:40:20,26,West,Affiliate,Verified,2023-03
U003147,2024-06-04 10:27:40,65,South,Referral,Verified,2024-06
U003148,2023-06-14 09:06:45,59,South,Organic,Verified,2023-06
U003149,2023-05-24 15:36:09,39,East,Affiliate,Verified,2023-05
U003150,2024-08-01 21:26:50,47,North,Paid Search,Verified,2024-08
U003151,2023-02-20 03:28:14,69,North,Organic,Verified,2023-02
U003152,2024-09-10 22:06:06,38,South,Organic,Verified,2024-09
U003153,2024-07-16 11:57:06,19,West,Organic,Rejected,2024-07
U003154,2024-12-27 05:19:12,25,South,Referral,Pending,2024-12
U003155,2024-05-02 14:21:35,49,East,Organic,Verified,2024-05
U003156,2024-09-29 05:25:06,70,North,Organic,Verified,2024-09
U003157,2023-03-28 12:43:46,57,North,Paid Search,Verified,2023-03
U003158,2024-10-11 15:01:50,44,West,Affiliate,Verified,2024-10
U003159,2023-04-28 00:54:36,35,North,Referral,Verified,2023-04
U003160,2023-08-18 11:22:33,41,West,Paid Search,Verified,2023-08
U003161,2023-04-04 13:56:46,20,South,Referral,Pending,2023-04
U003162,2023-10-21 05:06:42,37,West,Organic,Verified,2023-10
U003163,2024-06-30 18:27:33,51,South,Social,Verified,2024-06
U003164,2023-07-15 16:51:03,66,West,Organic,Verified,2023-07
U003165,2024-08-23 04:51:43,66,North,Organic,Verified,2024-08
U003166,2024-03-18 14:21:55,61,Central,Paid Search,Verified,2024-03
U003167,2024-04-04 02:47:06,19,South,Organic,Verified,2024-04
U003168,2024-11-16 07:52:11,60,North,Organic,Verified,2024-11
U003169,2023-11-12 05:56:16,29,East,Referral,Verified,2023-11
U003170,2023-09-09 14:06:29,50,North,Paid Search,Verified,2023-09
U003171,2024-12-27 00:35:41,68,South,Organic,Verified,2024-12
U003172,2024-02-11 14:40:16,65,West,Referral,Verified,2024-02
U003173,2024-03-24 15:51:45,53,West,Referral,Verified,2024-03
U003174,2023-08-05 07:10:10,33,East,Social,Verified,2023-08
U003175,2023-06-07 06:27:11,44,Central,Organic,Verified,2023-06
U003176,2023-05-04 22:53:43,55,East,Affiliate,Verified,2023-05
U003177,2023-06-13 04:45:14,45,North,Referral,Verified,2023-06
U003178,2023-05-23 11:39:01,39,West,Paid Search,Verified,2023-05
U003179,2024-06-29 02:32:36,44,North,Organic,Verified,2024-06
U003180,2023-02-12 07:12:08,49,North,Paid Search,Verified,2023-02
U003181,2024-04-04 10:48:57,19,North,Organic,Pending,2024-04
U003182,2024-11-23 23:37:21,70,South,Referral,Rejected,2024-11
U003183,2024-07-12 20:28:54,23,South,Paid Search,Verified,2024-07
U003184,2023-10-22 02:27:02,70,South,Organic,Verified,2023-10
U003185,2023-02-13 08:43:58,19,East,Organic,Verified,2023-02
U003186,2024-08-31 21:47:52,45,West,Social,Verified,2024-08
U003187,2023-01-03 07:09:58,40,Central,Paid Search,Verified,2023-01
U003188,2024-05-12 08:53:32,48,North,Paid Search,Verified,2024-05
U003189,2024-05-04 19:01:39,40,North,Social,Rejected,2024-05
U003190,2023-05-21 02:27:31,65,East,Organic,Verified,2023-05
U003191,2024-06-24 02:31:42,18,North,Referral,Verified,2024-06
U003192,2023-05-09 02:05:54,70,South,Referral,Verified,2023-05
U003193,2023-06-14 17:21:08,54,East,Organic,Verified,2023-06
U003194,2024-08-15 18:01:59,59,West,Organic,Verified,2024-08
U003195,2024-12-15 18:20:26,25,North,Social,Verified,2024-12
U003196,2023-07-13 05:44:56,21,West,Organic,Verified,2023-07
U003197,2024-11-03 13:50:40,39,East,Organic,Verified,2024-11
U003198,2024-10-28 16:45:23,35,West,Paid Search,Verified,2024-10
U003199,2024-07-15 16:01:19,59,South,Affiliate,Verified,2024-07
U003200,2023-04-13 05:46:14,65,West,Paid Search,Pending,2023-04
U003201,2023-08-07 13:50:02,40,West,Organic,Verified,2023-08
U003202,2024-05-09 17:27:17,58,North,Paid Search,Verified,2024-05
U003203,2024-12-30 10:19:33,21,East,Paid Search,Pending,2024-12
U003204,2024-08-17 13:34:56,57,West,Referral,Rejected,2024-08
U003205,2023-11-03 19:06:36,23,South,Affiliate,Pending,2023-11
U003206,2023-06-21 17:41:30,53,South,Organic,Verified,2023-06
U003207,2024-12-02 01:06:02,38,South,Referral,Pending,2024-12
U003208,2023-07-21 15:09:10,40,West,Referral,Verified,2023-07
U003209,2023-09-07 19:40:42,32,North,Referral,Verified,2023-09
U003210,2024-12-05 02:22:15,39,East,Paid Search,Verified,2024-12
U003211,2024-02-15 00:22:05,64,North,Organic,Pending,2024-02
U003212,2023-07-13 03:45:00,60,East,Referral,Pending,2023-07
U003213,2023-01-04 21:39:11,36,West,Referral,Verified,2023-01
U003214,2023-11-10 20:50:51,33,East,Referral,Verified,2023-11
U003215,2024-12-20 18:44:46,44,East,Organic,Verified,2024-12
U003216,2023-11-12 17:40:23,54,South,Organic,Verified,2023-11
U003217,2024-05-25 15:45:04,27,South,Organic,Verified,2024-05
U003218,2023-07-04 17:10:07,56,West,Organic,Verified,2023-07
U003219,2024-07-20 04:44:17,68,North,Organic,Verified,2024-07
U003220,2024-07-20 07:51:35,62,West,Organic,Verified,2024-07
U003221,2024-03-20 01:25:51,47,West,Organic,Pending,2024-03
U003222,2024-07-17 10:48:01,34,Central,Organic,Pending,2024-07
U003223,2024-02-27 12:58:16,35,South,Social,Verified,2024-02
U003224,2023-10-04 04:07:53,57,East,Paid Search,Verified,2023-10
