user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month,transaction_count,successful_transactions,total_spend,first_transaction_date,last_transaction_date,active_months,days_since_last_transaction,avg_transaction_amount,engagement_segment
U001236,2023-04-01 10:11:54,48,Central,Affiliate,Verified,2023-04,5.0,4.0,764.28,2023-09-10 04:23:45,2024-12-30 04:30:17,5.0,90.0,152.856,Engaged
U001237,2023-08-06 09:03:25,37,Central,Referral,Verified,2023-08,7.0,6.0,731.09,2023-07-13 03:25:29,2025-01-24 07:32:34,6.0,65.0,104.44142857142857,Engaged
U001238,2023-01-30 21:23:26,28,North,Social,Verified,2023-01,4.0,4.0,963.24,2023-09-28 22:51:09,2025-03-09 01:57:53,4.0,21.0,240.81,Occasional
U001239,2024-01-06 23:18:26,37,Central,Organic,Verified,2024-01,8.0,8.0,1555.16,2023-05-21 07:15:27,2024-12-09 07:30:28,7.0,111.0,194.395,Occasional
U001240,2024-07-21 11:03:05,55,North,Social,Verified,2024-07,1.0,1.0,83.58,2025-02-01 06:32:09,2025-02-01 06:32:09,1.0,57.0,83.58,Occasional
U001241,2024-12-04 04:13:23,53,Unknown,Social,Verified,2024-12,9.0,7.0,1182.82,2023-03-12 11:44:45,2024-10-25 18:31:23,7.0,156.0,131.42444444444445,Occasional
U001242,2023-12-24 11:32:22,53,North,Referral,Verified,2023-12,1.0,1.0,77.46,2023-07-04 21:56:06,2023-07-04 21:56:06,1.0,635.0,77.46,At Risk
U001243,2024-09-30 18:05:23,50,South,Social,Verified,2024-09,4.0,4.0,470.48,2023-10-31 15:09:09,2025-01-01 13:34:01,4.0,88.0,117.62,Occasional
U001244,2024-12-20 10:39:49,21,South,Paid Search,Verified,2024-12,5.0,4.0,743.4200000000001,2023-08-09 22:21:37,2025-02-10 19:20:45,5.0,48.0,148.68400000000003,Engaged
U001245,2024-09-19 16:11:41,51,West,Organic,Verified,2024-09,4.0,2.0,741.72,2024-02-20 22:59:42,2025-02-10 12:04:30,4.0,48.0,185.43,Occasional
U001246,2023-12-06 10:20:05,64,North,Organic,Verified,2023-12,7.0,7.0,1050.38,2023-06-03 03:07:47,2024-07-15 17:40:45,6.0,258.0,150.05428571428573,At Risk
U001247,2023-08-26 10:33:43,52,East,Organic,Verified,2023-08,2.0,2.0,598.74,2023-06-25 08:12:23,2024-01-24 15:18:23,2.0,431.0,299.37,At Risk
U001248,2024-12-14 21:06:19,48,West,Organic,Verified,2024-12,5.0,3.0,522.86,2023-04-16 21:41:08,2025-01-17 09:14:30,5.0,72.0,104.572,Engaged
U001249,2023-06-26 14:17:26,29,North,Referral,Pending,2023-06,9.0,6.0,1650.89,2023-05-24 00:03:23,2025-01-01 23:21:18,8.0,87.0,183.43222222222224,Engaged
U001250,2023-10-28 10:48:41,60,Central,Organic,Verified,2023-10,3.0,2.0,357.43,2023-03-02 20:01:03,2024-05-29 20:38:31,3.0,305.0,119.14333333333333,At Risk
U001251,2023-02-24 01:00:51,41,South,Organic,Verified,2023-02,3.0,2.0,309.28,2023-02-13 23:13:40,2024-03-27 17:41:45,3.0,368.0,103.09333333333332,At Risk
U001252,2024-08-02 09:18:40,31,North,Organic,Verified,2024-08,4.0,2.0,582.94,2023-01-15 23:28:30,2024-10-02 21:58:03,4.0,179.0,145.735,Occasional
U001253,2024-04-19 09:08:50,43,North,Referral,Verified,2024-04,3.0,2.0,362.93,2024-04-19 20:10:09,2025-02-08 13:33:53,3.0,50.0,120.97666666666667,Occasional
U001254,2023-03-03 22:02:01,24,South,Social,Verified,2023-03,8.0,7.0,1465.48,2023-01-12 15:58:41,2025-02-07 03:14:29,8.0,51.0,183.185,Engaged
U001255,2023-06-12 00:10:48,67,North,Paid Search,Verified,2023-06,3.0,3.0,845.78,2023-04-19 11:50:02,2025-03-25 19:23:37,3.0,5.0,281.9266666666667,Occasional
U001256,2024-02-10 11:41:20,55,East,Referral,Verified,2024-02,5.0,2.0,1019.8199999999999,2023-01-04 20:16:33,2025-02-24 02:17:00,5.0,34.0,203.964,Engaged
U001257,2024-01-30 12:01:15,35,East,Social,Verified,2024-01,3.0,3.0,426.81,2023-08-03 12:16:51,2024-06-13 14:49:20,3.0,290.0,142.27,At Risk
U001258,2024-08-08 12:05:14,60,South,Referral,Verified,2024-08,3.0,3.0,399.28,2023-10-26 14:43:51,2025-03-30 09:45:52,3.0,0.0,133.09333333333333,Occasional
U001259,2023-07-14 06:01:38,20,South,Referral,Pending,2023-07,7.0,6.0,853.8900000000001,2023-08-01 02:45:22,2025-03-17 15:04:07,6.0,13.0,121.98428571428573,Engaged
U001260,2024-11-06 00:46:23,38,West,Referral,Verified,2024-11,4.0,4.0,401.2,2023-01-27 11:51:45,2024-12-02 18:40:06,4.0,118.0,100.3,Occasional
U001261,2023-11-21 11:10:41,52,South,Social,Verified,2023-11,6.0,5.0,804.74,2023-01-31 09:48:15,2024-07-12 11:42:40,5.0,261.0,134.12333333333333,At Risk
U001262,2024-08-23 11:39:20,19,East,Organic,Verified,2024-08,4.0,3.0,538.8,2023-05-16 20:21:38,2024-08-10 17:29:28,4.0,232.0,134.7,At Risk
U001263,2023-06-24 00:26:10,55,Central,Affiliate,Verified,2023-06,5.0,4.0,932.5200000000001,2023-09-02 19:12:16,2025-02-27 14:18:41,4.0,31.0,186.50400000000002,Engaged
U001264,2023-01-27 23:43:37,61,North,Paid Search,Verified,2023-01,1.0,1.0,64.16,2024-03-25 22:06:49,2024-03-25 22:06:49,1.0,370.0,64.16,At Risk
U001265,2023-02-10 04:32:26,49,East,Organic,Verified,2023-02,3.0,3.0,640.46,2023-10-13 07:08:01,2025-03-21 17:53:00,3.0,9.0,213.48666666666668,Occasional
U001266,2023-09-30 01:44:42,28,Central,Referral,Verified,2023-09,2.0,2.0,302.55999999999995,2024-08-25 10:56:16,2024-10-11 06:47:04,2.0,170.0,151.27999999999997,Occasional
U001267,2024-11-26 19:14:28,57,East,Affiliate,Verified,2024-11,4.0,4.0,987.13,2023-03-08 01:49:15,2024-11-22 06:29:44,4.0,128.0,246.7825,Occasional
U001268,2023-02-05 13:11:50,44,Central,Affiliate,Pending,2023-02,3.0,1.0,270.49,2024-03-22 09:39:40,2024-12-17 00:52:29,3.0,103.0,90.16333333333334,Occasional
U001269,2023-09-27 08:29:46,57,South,Social,Verified,2023-09,4.0,3.0,405.36,2023-08-30 16:30:13,2024-09-09 06:49:23,4.0,202.0,101.34,At Risk
U001270,2023-03-21 18:37:32,51,East,Referral,Verified,2023-03,4.0,3.0,781.6500000000001,2023-05-07 02:33:05,2024-11-26 22:43:40,4.0,124.0,195.41250000000002,Occasional
U001271,2024-11-11 01:00:40,22,South,Paid Search,Verified,2024-11,3.0,3.0,418.61,2023-08-19 15:54:47,2024-07-15 20:19:57,3.0,258.0,139.53666666666666,At Risk
U001272,2024-05-07 23:21:16,23,North,Social,Rejected,2024-05,4.0,3.0,712.0699999999999,2024-03-10 02:35:18,2025-01-18 00:19:53,4.0,71.0,178.01749999999998,Occasional
U001273,2024-07-10 18:21:24,18,Central,Organic,Verified,2024-07,3.0,3.0,312.38,2023-02-13 22:06:16,2025-01-26 12:05:09,3.0,63.0,104.12666666666667,Occasional
U001274,2024-06-04 16:17:00,21,South,Organic,Pending,2024-06,7.0,5.0,1385.19,2023-01-08 12:29:31,2025-01-19 04:51:43,6.0,70.0,197.8842857142857,Engaged
U001275,2024-04-24 15:06:20,33,Central,Paid Search,Verified,2024-04,4.0,4.0,327.22,2023-04-09 20:00:28,2024-08-19 16:16:58,4.0,223.0,81.805,At Risk
U001276,2024-07-18 19:35:10,19,West,Referral,Pending,2024-07,5.0,2.0,813.4,2023-01-01 15:22:57,2024-03-31 19:14:43,5.0,364.0,162.68,At Risk
U001277,2023-01-06 22:20:45,67,Central,Referral,Verified,2023-01,10.0,7.0,1094.37,2023-02-10 18:44:35,2025-03-10 07:17:53,7.0,20.0,109.43699999999998,Power User
U001278,2024-09-23 18:47:55,66,Central,Affiliate,Pending,2024-09,5.0,4.0,496.78,2023-04-29 08:14:33,2024-12-06 09:42:49,5.0,114.0,99.356,Occasional
U001279,2024-06-24 02:25:59,27,East,Organic,Pending,2024-06,5.0,4.0,508.53999999999996,2023-03-12 08:21:39,2025-03-02 03:00:06,4.0,28.0,101.708,Engaged
U001280,2024-06-23 18:50:21,34,Central,Affiliate,Verified,2024-06,6.0,5.0,1248.92,2023-01-19 11:26:40,2025-03-17 05:26:20,6.0,13.0,208.15333333333334,Engaged
U001281,2023-10-15 05:00:32,57,West,Referral,Pending,2023-10,7.0,7.0,1663.92,2023-02-03 04:26:43,2025-02-28 13:37:28,6.0,30.0,237.70285714285714,Engaged
U001282,2024-08-07 15:16:13,53,East,Paid Search,Verified,2024-08,4.0,3.0,402.16999999999996,2024-03-13 20:22:59,2025-01-25 21:19:00,4.0,64.0,100.54249999999999,Occasional
U001283,2023-10-06 17:27:23,48,West,Paid Search,Verified,2023-10,6.0,5.0,808.64,2023-04-20 05:55:20,2025-03-13 14:35:25,6.0,17.0,134.77333333333334,Engaged
U001284,2023-02-05 17:50:39,70,Unknown,Referral,Verified,2023-02,5.0,5.0,1311.8799999999999,2023-04-30 18:39:38,2024-07-29 05:01:57,5.0,244.0,262.376,At Risk
U001285,2024-10-24 16:57:40,51,North,Referral,Pending,2024-10,4.0,4.0,323.0,2024-01-07 01:33:17,2025-02-09 03:32:11,4.0,49.0,80.75,Occasional
U001286,2023-06-21 05:03:20,53,South,Paid Search,Verified,2023-06,8.0,7.0,966.45,2023-05-17 01:47:14,2025-02-07 18:31:33,7.0,51.0,120.80625,Engaged
U001287,2023-03-16 09:17:24,44,South,Organic,Verified,2023-03,5.0,4.0,297.17,2023-05-25 16:52:21,2025-03-02 19:53:35,5.0,28.0,59.434000000000005,Engaged
U001288,2024-03-29 23:38:56,45,North,Organic,Verified,2024-03,6.0,5.0,968.8299999999999,2023-03-25 03:52:48,2024-11-13 10:43:14,5.0,137.0,161.47166666666666,Occasional
U001289,2023-06-20 13:36:17,33,East,Organic,Pending,2023-06,3.0,3.0,501.6,2024-06-09 15:22:27,2024-12-07 15:41:08,3.0,113.0,167.20000000000002,Occasional
U001290,2024-09-18 10:21:19,45,West,Paid Search,Verified,2024-09,6.0,4.0,864.61,2023-04-04 05:13:49,2025-03-17 17:28:10,6.0,13.0,144.10166666666666,Engaged
U001291,2023-11-20 22:30:17,66,West,Referral,Verified,2023-11,7.0,7.0,1168.16,2023-01-12 21:39:55,2024-07-21 22:14:52,7.0,252.0,166.88000000000002,At Risk
U001292,2023-01-04 06:50:31,37,Central,Paid Search,Verified,2023-01,3.0,3.0,268.37,2024-01-30 06:43:09,2024-12-29 09:16:12,3.0,91.0,89.45666666666666,Occasional
U001293,2024-11-25 18:06:06,25,Central,Referral,Pending,2024-11,5.0,4.0,598.49,2023-02-27 03:10:40,2023-12-20 01:44:00,4.0,466.0,119.69800000000001,At Risk
U001294,2024-01-11 16:18:21,49,Central,Organic,Verified,2024-01,2.0,2.0,158.01,2024-06-18 05:33:19,2024-11-01 14:03:21,2.0,149.0,79.005,Occasional
U001295,2023-07-11 23:21:46,59,East,Organic,Verified,2023-07,6.0,6.0,546.2,2023-10-27 02:36:20,2025-02-11 14:47:09,5.0,47.0,91.03333333333335,Engaged
U001296,2024-05-09 10:04:30,68,North,Referral,Verified,2024-05,1.0,1.0,11.5,2024-10-10 15:10:52,2024-10-10 15:10:52,1.0,171.0,11.5,Occasional
U001297,2024-01-23 08:17:44,46,Central,Affiliate,Verified,2024-01,5.0,5.0,563.14,2023-03-05 16:47:22,2024-10-27 10:15:18,5.0,154.0,112.628,Occasional
U001298,2023-01-22 14:43:10,59,North,Referral,Verified,2023-01,7.0,6.0,843.69,2023-03-31 12:18:09,2025-02-22 22:37:35,7.0,36.0,120.52714285714286,Engaged
U001299,2024-07-08 13:01:18,31,North,Referral,Verified,2024-07,6.0,5.0,2078.98,2023-07-29 20:12:17,2025-01-06 05:04:43,5.0,83.0,346.49666666666667,Engaged
U001300,2023-10-20 23:44:57,40,South,Social,Verified,2023-10,1.0,1.0,29.99,2023-10-10 06:23:27,2023-10-10 06:23:27,1.0,537.0,29.99,At Risk
U001301,2024-05-25 20:48:03,40,East,Social,Verified,2024-05,6.0,5.0,1001.9499999999999,2023-04-14 01:48:31,2025-01-18 05:51:59,5.0,71.0,166.99166666666665,Engaged
U001302,2024-10-15 19:31:23,35,West,Referral,Verified,2024-10,3.0,2.0,197.3,2023-10-07 01:39:50,2024-05-13 11:55:26,3.0,321.0,65.76666666666667,At Risk
U001303,2024-03-21 17:56:11,55,North,Organic,Pending,2024-03,1.0,0.0,203.82,2024-11-13 18:14:27,2024-11-13 18:14:27,1.0,137.0,203.82,Occasional
U001304,2024-05-05 06:39:23,64,West,Organic,Verified,2024-05,4.0,3.0,351.68,2023-10-01 16:18:13,2025-01-07 04:21:36,4.0,82.0,87.92,Occasional
U001305,2023-07-05 21:28:16,35,North,Referral,Verified,2023-07,3.0,3.0,331.94,2023-11-16 07:53:32,2024-08-06 18:18:37,3.0,236.0,110.64666666666666,At Risk
U001306,2023-06-23 11:46:28,25,South,Paid Search,Verified,2023-06,7.0,6.0,669.94,2023-01-17 11:10:15,2025-03-08 15:06:12,6.0,22.0,95.7057142857143,Engaged
U001307,2023-10-30 22:49:42,61,South,Organic,Verified,2023-10,5.0,5.0,590.88,2023-04-24 22:27:08,2024-11-08 15:50:18,5.0,142.0,118.176,Occasional
U001308,2024-09-14 12:43:31,63,South,Organic,Verified,2024-09,6.0,6.0,1144.5,2023-06-07 04:32:25,2024-12-08 17:55:59,6.0,112.0,190.75,Occasional
U001309,2024-01-18 15:51:39,67,West,Social,Verified,2024-01,7.0,5.0,455.25,2023-02-19 11:42:25,2025-03-13 14:42:33,7.0,17.0,65.03571428571429,Engaged
U001310,2023-09-12 01:30:37,31,North,Organic,Pending,2023-09,4.0,3.0,531.85,2023-02-12 16:37:44,2024-09-29 10:08:03,4.0,182.0,132.9625,At Risk
U001311,2024-07-23 02:46:38,56,North,Affiliate,Pending,2024-07,3.0,3.0,290.87,2023-03-26 08:20:34,2024-08-02 00:32:18,3.0,240.0,96.95666666666666,At Risk
U001312,2024-09-14 22:35:55,55,North,Social,Verified,2024-09,5.0,4.0,1374.08,2023-03-19 13:29:46,2024-12-06 05:13:23,5.0,114.0,274.816,Occasional
U001313,2024-10-20 20:23:04,59,West,Referral,Verified,2024-10,4.0,3.0,480.93999999999994,2023-06-14 11:58:45,2023-12-28 09:31:17,4.0,458.0,120.23499999999999,At Risk
U001314,2023-08-07 05:29:33,60,Central,Organic,Verified,2023-08,5.0,5.0,308.53,2023-06-11 01:59:51,2025-03-08 06:56:42,5.0,22.0,61.705999999999996,Engaged
U001315,2024-06-02 00:53:50,68,West,Paid Search,Pending,2024-06,4.0,2.0,412.93999999999994,2023-02-27 10:54:36,2025-03-29 04:13:53,4.0,1.0,103.23499999999999,Occasional
U001316,2024-03-06 22:24:38,43,East,Referral,Verified,2024-03,1.0,1.0,97.63,2024-11-04 06:24:45,2024-11-04 06:24:45,1.0,146.0,97.63,Occasional
U001317,2023-11-24 17:59:12,22,Central,Organic,Verified,2023-11,1.0,0.0,83.74,2024-01-17 19:46:52,2024-01-17 19:46:52,1.0,438.0,83.74,At Risk
U001318,2023-10-17 18:23:23,28,South,Referral,Verified,2023-10,5.0,4.0,388.08,2023-02-16 12:12:54,2025-03-06 01:14:53,5.0,24.0,77.616,Engaged
U001319,2023-03-25 14:58:25,64,North,Organic,Verified,2023-03,7.0,6.0,2117.1,2023-01-04 06:05:20,2024-12-13 05:12:22,7.0,107.0,302.4428571428571,Occasional
U001320,2023-07-20 14:56:05,62,East,Referral,Verified,2023-07,6.0,4.0,1029.8600000000001,2023-02-18 05:14:18,2025-01-05 20:21:01,6.0,84.0,171.64333333333335,Engaged
U001321,2024-02-06 06:08:03,18,South,Social,Pending,2024-02,8.0,7.0,443.06,2023-05-21 14:09:16,2024-07-06 08:20:38,7.0,267.0,55.3825,At Risk
U001322,2024-10-09 04:29:18,37,South,Paid Search,Verified,2024-10,3.0,2.0,379.26,2023-01-12 11:08:24,2024-05-25 08:26:22,3.0,309.0,126.42,At Risk
U001323,2024-09-24 10:18:16,30,South,Social,Verified,2024-09,6.0,5.0,724.26,2023-01-22 16:58:39,2025-03-02 19:48:07,6.0,28.0,120.71,Engaged
U001324,2023-05-17 22:38:28,34,South,Paid Search,Verified,2023-05,4.0,4.0,385.56,2023-03-14 19:53:20,2024-11-22 07:39:02,4.0,128.0,96.39,Occasional
U001325,2024-05-10 21:44:03,51,East,Affiliate,Verified,2024-05,0.0,0.0,0.0,,,0.0,999.0,0.0,No Activity
U001326,2023-03-03 21:53:56,45,South,Referral,Verified,2023-03,7.0,7.0,738.6,2023-02-11 03:34:18,2025-02-20 22:20:36,7.0,38.0,105.51428571428572,Engaged
U001327,2024-05-07 18:13:44,43,North,Organic,Verified,2024-05,4.0,4.0,238.04,2023-01-17 17:15:05,2025-03-27 00:14:59,4.0,3.0,59.51,Occasional
U001328,2023-09-07 14:33:35,41,Central,Social,Verified,2023-09,5.0,5.0,606.0,2023-01-18 23:55:20,2025-03-20 16:15:58,5.0,10.0,121.2,Engaged
U001329,2023-11-25 09:20:30,52,West,Social,Verified,2023-11,4.0,2.0,869.27,2023-07-24 17:53:55,2025-03-20 01:42:33,4.0,10.0,217.3175,Occasional
U001330,2024-06-07 21:02:16,54,North,Paid Search,Verified,2024-06,4.0,4.0,470.78,2024-05-17 20:49:21,2025-03-18 02:23:04,4.0,12.0,117.695,Occasional
U001331,2023-11-07 04:02:41,20,North,Affiliate,Verified,2023-11,6.0,5.0,447.27,2023-05-23 05:28:48,2024-12-11 06:52:01,6.0,109.0,74.545,Occasional
U001332,2024-08-12 10:12:06,25,North,Organic,Rejected,2024-08,4.0,3.0,400.11,2024-02-07 06:00:46,2025-03-22 00:56:33,4.0,8.0,100.0275,Occasional
U001333,2024-01-25 12:20:02,36,North,Organic,Rejected,2024-01,5.0,5.0,553.25,2023-06-30 10:50:18,2024-10-18 16:37:51,5.0,163.0,110.65,Occasional
U001334,2024-12-30 01:59:01,41,North,Organic,Verified,2024-12,6.0,4.0,1325.75,2023-04-05 08:25:18,2025-03-26 11:18:48,6.0,4.0,220.95833333333334,Engaged
U001335,2024-04-10 21:58:44,70,North,Paid Search,Verified,2024-04,6.0,6.0,842.2,2023-01-20 10:29:40,2024-06-19 09:54:36,6.0,284.0,140.36666666666667,At Risk
U001336,2023-08-05 08:15:47,65,West,Organic,Verified,2023-08,4.0,2.0,504.66999999999996,2023-02-05 03:18:13,2024-11-10 00:32:04,4.0,140.0,126.16749999999999,Occasional
U001337,2024-07-19 23:02:11,52,West,Organic,Verified,2024-07,0.0,0.0,0.0,,,0.0,999.0,0.0,No Activity
U001338,2023-10-25 19:08:34,19,West,Social,Verified,2023-10,4.0,1.0,278.67,2023-02-18 00:27:40,2025-01-05 03:31:11,4.0,84.0,69.6675,Occasional
U001339,2024-01-25 22:37:52,23,East,Paid Search,Verified,2024-01,4.0,4.0,327.51,2024-03-17 17:58:25,2024-11-07 08:26:42,4.0,143.0,81.8775,Occasional
U001340,2023-04-10 21:06:31,42,West,Affiliate,Verified,2023-04,4.0,3.0,873.3499999999999,2023-02-09 03:41:59,2024-11-06 20:55:30,4.0,144.0,218.33749999999998,Occasional
U001341,2023-03-29 02:53:32,49,West,Organic,Verified,2023-03,1.0,0.0,59.83,2023-02-28 14:33:52,2023-02-28 14:33:52,1.0,761.0,59.83,At Risk
U001342,2024-02-24 15:45:22,53,Central,Organic,Pending,2024-02,1.0,1.0,65.37,2024-06-22 15:11:28,2024-06-22 15:11:28,1.0,281.0,65.37,At Risk
U001343,2023-05-17 06:49:30,25,West,Affiliate,Verified,2023-05,8.0,5.0,1420.48,2023-03-09 09:24:57,2024-03-07 15:28:29,6.0,388.0,177.56,At Risk
U001344,2024-12-29 05:36:08,65,West,Paid Search,Verified,2024-12,2.0,2.0,158.03,2023-11-16 07:42:02,2024-05-21 11:29:46,2.0,313.0,79.015,At Risk
U001345,2024-09-16 15:24:08,44,West,Paid Search,Verified,2024-09,2.0,2.0,205.38,2024-02-22 15:50:38,2025-01-07 02:30:10,2.0,82.0,102.69,Occasional
U001346,2024-05-26 15:26:07,49,East,Social,Verified,2024-05,5.0,4.0,293.21000000000004,2023-03-17 07:33:52,2025-02-06 03:14:14,4.0,52.0,58.64200000000001,Engaged
U001347,2024-06-20 07:55:50,20,North,Organic,Verified,2024-06,6.0,5.0,666.94,2023-06-02 15:50:24,2024-08-05 03:15:05,4.0,237.0,111.15666666666668,At Risk
U001348,2024-03-10 12:07:44,61,North,Paid Search,Verified,2024-03,3.0,3.0,201.26,2023-07-24 19:38:22,2025-02-21 09:03:16,3.0,37.0,67.08666666666666,Occasional
U001349,2023-02-14 00:17:20,46,South,Referral,Verified,2023-02,3.0,3.0,531.13,2023-03-12 07:02:44,2024-03-19 19:18:14,3.0,376.0,177.04333333333332,At Risk
U001350,2023-10-14 10:18:23,29,North,Organic,Verified,2023-10,5.0,4.0,478.25,2023-01-03 09:44:57,2024-12-15 22:57:34,4.0,105.0,95.65,Occasional
U001351,2023-12-28 22:26:33,34,North,Referral,Verified,2023-12,7.0,5.0,754.04,2023-01-04 19:04:54,2025-03-05 10:58:07,6.0,25.0,107.72,Engaged
U001352,2024-10-30 04:02:03,36,North,Paid Search,Pending,2024-10,4.0,4.0,876.5400000000001,2024-01-11 08:06:36,2025-01-17 19:44:50,4.0,72.0,219.13500000000002,Occasional
U001353,2023-06-10 05:29:06,19,South,Organic,Verified,2023-06,2.0,2.0,162.3,2023-03-07 19:25:38,2025-01-10 22:54:50,2.0,79.0,81.15,Occasional
U001354,2023-12-29 17:58:43,67,Central,Paid Search,Verified,2023-12,2.0,1.0,231.20999999999998,2023-11-02 05:19:07,2024-10-15 07:02:33,2.0,166.0,115.60499999999999,Occasional
U001355,2023-09-09 04:02:41,60,South,Paid Search,Verified,2023-09,6.0,5.0,669.73,2023-07-07 14:34:40,2024-08-13 22:22:51,5.0,229.0,111.62166666666667,At Risk
U001356,2023-04-09 02:06:29,64,South,Referral,Verified,2023-04,2.0,2.0,210.75,2023-03-15 01:28:29,2024-08-10 07:21:32,2.0,232.0,105.375,At Risk
U001357,2023-03-17 04:52:29,36,South,Social,Verified,2023-03,3.0,2.0,376.59000000000003,2023-09-09 16:58:50,2025-01-23 00:28:04,3.0,66.0,125.53000000000002,Occasional
U001358,2023-09-24 17:25:50,47,South,Referral,Verified,2023-09,5.0,5.0,819.4100000000001,2023-08-14 20:17:20,2025-01-08 03:48:19,5.0,81.0,163.882,Engaged
U001359,2023-03-02 04:01:15,42,West,Paid Search,Verified,2023-03,6.0,5.0,717.14,2023-04-20 15:45:41,2025-01-05 18:25:21,6.0,84.0,119.52333333333333,Engaged
U001360,2023-02-19 00:45:36,43,East,Social,Verified,2023-02,3.0,2.0,257.58,2023-04-06 13:16:17,2025-03-14 16:15:37,2.0,16.0,85.86,Occasional
U001361,2023-09-14 03:12:48,49,North,Affiliate,Verified,2023-09,5.0,4.0,550.2,2023-02-06 02:49:28,2023-09-25 12:53:18,5.0,552.0,110.04,At Risk
U001362,2023-05-28 10:40:21,41,East,Organic,Verified,2023-05,4.0,2.0,512.85,2023-07-25 20:02:07,2025-01-28 18:47:47,4.0,61.0,128.2125,Occasional
U001363,2024-02-10 00:15:44,58,North,Organic,Verified,2024-02,3.0,2.0,181.45999999999998,2023-07-07 00:21:54,2025-03-04 23:38:11,3.0,25.0,60.48666666666666,Occasional
U001364,2023-01-13 21:33:25,21,West,Organic,Pending,2023-01,4.0,4.0,368.46000000000004,2023-10-01 03:28:55,2025-03-12 17:56:47,4.0,18.0,92.11500000000001,Occasional
U001365,2023-08-09 07:45:32,28,Central,Organic,Rejected,2023-08,5.0,3.0,478.48,2023-08-16 00:11:25,2024-11-28 18:21:56,4.0,122.0,95.696,Occasional
U001366,2023-11-27 21:27:50,65,Central,Paid Search,Verified,2023-11,3.0,3.0,172.3,2023-11-06 03:48:16,2024-12-13 08:36:17,3.0,107.0,57.43333333333334,Occasional
U001367,2024-12-04 02:17:13,64,North,Paid Search,Verified,2024-12,5.0,5.0,1634.23,2023-01-29 08:41:23,2024-11-23 17:04:18,4.0,127.0,326.846,Occasional
U001368,2024-04-08 05:08:43,61,West,Social,Verified,2024-04,1.0,1.0,497.75,2024-11-08 05:20:52,2024-11-08 05:20:52,1.0,142.0,497.75,Occasional
U001369,2024-10-04 22:12:10,37,West,Paid Search,Pending,2024-10,6.0,5.0,1009.83,2023-08-20 17:48:15,2025-03-01 03:14:21,5.0,29.0,168.305,Engaged
U001370,2023-09-08 14:29:02,42,Central,Organic,Unknown,2023-09,5.0,5.0,223.91,2023-01-25 19:20:02,2025-01-21 16:24:30,4.0,68.0,44.782,Engaged
U001371,2023-11-25 06:55:06,19,South,Social,Verified,2023-11,2.0,2.0,145.87,2023-11-04 10:21:36,2024-07-10 12:38:37,2.0,263.0,72.935,At Risk
U001372,2023-11-03 21:05:19,32,South,Paid Search,Pending,2023-11,6.0,4.0,984.2800000000001,2023-01-05 13:05:14,2025-03-27 14:35:24,6.0,3.0,164.04666666666668,Engaged
U001373,2024-10-09 19:09:16,56,North,Organic,Verified,2024-10,3.0,3.0,438.06,2023-05-13 18:11:13,2024-03-10 23:34:38,3.0,384.0,146.02,At Risk
U001374,2024-12-01 05:20:47,36,North,Organic,Verified,2024-12,4.0,4.0,394.97,2023-08-28 09:03:51,2025-03-17 14:38:33,4.0,13.0,98.7425,Occasional
U001375,2024-12-03 12:05:44,43,West,Referral,Verified,2024-12,5.0,5.0,885.23,2023-04-29 22:22:58,2024-12-30 20:03:29,5.0,90.0,177.046,Engaged
U001376,2024-07-02 22:23:37,24,South,Paid Search,Verified,2024-07,5.0,4.0,609.29,2023-06-24 05:19:08,2025-03-12 01:35:06,4.0,18.0,121.85799999999999,Engaged
U001377,2024-01-03 06:30:32,44,South,Referral,Pending,2024-01,3.0,2.0,536.33,2023-06-28 04:19:23,2024-03-11 14:04:41,3.0,384.0,178.77666666666667,At Risk
U001378,2024-01-30 19:48:29,56,West,Affiliate,Verified,2024-01,6.0,6.0,2924.46,2023-01-15 10:41:52,2024-09-21 13:55:08,5.0,190.0,487.41,At Risk
U001379,2024-12-16 18:32:19,48,East,Referral,Verified,2024-12,6.0,6.0,1257.83,2023-01-05 03:44:37,2024-12-04 17:24:57,4.0,116.0,209.63833333333332,Occasional
U001380,2023-07-27 17:09:22,47,Central,Affiliate,Verified,2023-07,3.0,2.0,227.79,2023-06-26 12:55:37,2025-03-16 03:42:07,3.0,14.0,75.92999999999999,Occasional
U001381,2023-09-11 02:18:56,66,West,Referral,Verified,2023-09,2.0,1.0,119.97999999999999,2024-01-23 05:04:04,2024-11-14 07:25:08,2.0,136.0,59.989999999999995,Occasional
U001382,2024-10-16 19:23:02,30,Central,Referral,Verified,2024-10,7.0,6.0,1036.09,2023-01-22 09:47:04,2024-09-07 12:44:27,7.0,204.0,148.01285714285714,At Risk
U001383,2023-10-10 00:21:56,33,West,Organic,Verified,2023-10,3.0,2.0,1198.1,2024-04-01 06:39:00,2024-08-24 01:12:27,2.0,218.0,399.3666666666666,At Risk
U001384,2023-06-21 14:54:05,51,North,Paid Search,Verified,2023-06,7.0,6.0,1355.6,2023-01-16 00:49:45,2025-02-04 00:19:18,7.0,54.0,193.65714285714284,Engaged
